序號,年,月,日,時,分,縣市,區,死亡數量,受傷數量,2-30,天候,光線,道路類別,速限_速度(公里),道路型態,事故位置,路面鋪裝,路面狀態,路面缺陷,障礙物,視距,號誌種類,號誌動作,分向設施,快車道或一般車道間,快慢車道間,路面邊線,事故類型及型態,主要肇因,受傷程度,主要傷處,保護裝備,行動電話,當事者區分,車輛用途,當事者行動狀態,駕駛資格情形,駕駛執照種類,飲酒情形,車輛撞擊部位最初,車輛撞擊部位其他,肇事因素個別,肇事因素主要,肇事逃逸,職業,旅次目的,車種,GPS緯度,GPS經度,事故類別,縣市別代碼,機關代碼,市話,傳真
96,2023,03,1,9,5,臺中市,北區,0,1,0,8,1,5,50,4,1,1,5,4,5,7,1,1,5,5,5,2,16,10,3,10,1,1,B12,7,11,1,8,2,8,"  ",10,10,1,9,3,B12,120.679306,24.16708,2,66000,387130000C,(04)23289100,(04)25368667
97,2023,03,1,9,5,臺中市,北屯區,0,2,0,8,1,5,50,14,9,1,5,4,5,7,1,1,5,5,5,2,16,7,2,7,1,1,C03,7,10,1,10,2,14,"  ",7,7,1,21,8,C03,120.715889,24.171522,2,66000,387130000C,(04)23289100,(04)25368667
98,2023,03,1,9,6,臺中市,南屯區,0,1,0,8,1,5,40,4,1,1,5,4,5,7,1,1,10,5,5,2,13,16,2,9,3,4,C03,7,9,3,18,2,11,"  ",16,16,1,12,8,C03,120.608019,24.151116,2,66000,387130000C,(04)23289100,(04)25368667
99,2023,03,1,9,6,臺中市,西屯區,0,0,0,8,,,50,,,,,,,,,,,,,,,17,"  ","  ","  ","  ",B03,"  ","  ",1,"  ",1,"  ","  ",17,17,1,22,"  ",B03,120.639414,24.188611,3,66000,387130000C,(04)23289100,(04)25368667
100,2023,03,1,9,6,臺中市,霧峰區,0,1,0,8,1,5,50,3,1,1,5,4,5,7,1,1,9,5,5,1,16,17,3,10,1,1,B03,7,9,1,8,2,5,"  ",17,17,1,22,8,B03,120.690466,24.014236,2,66000,387130000C,(04)23289100,(04)25368667
101,2023,03,1,9,10,臺中市,東區,0,1,0,8,1,5,50,4,1,1,5,4,5,7,1,1,10,5,5,2,16,6,3,10,1,1,B01,7,6,1,8,2,5,"  ",6,6,1,22,8,B01,120.703592,24.140392,2,66000,387130000C,(04)23289100,(04)25368667
102,2023,03,1,9,20,臺中市,西區,0,1,0,8,1,5,50,4,1,1,5,4,5,7,1,1,10,5,5,2,12,9,3,10,1,1,B03,7,6,1,8,2,2,"  ",9,9,1,22,9,B03,120.659687,24.157317,2,66000,387130000C,(04)23289100,(04)25368667
103,2023,03,1,9,25,臺中市,西區,0,1,0,8,1,5,50,14,9,1,5,4,5,7,4,4,5,4,5,2,16,26,2,8,1,1,F03,7,14,8,20,2,16,"  ",26,26,1,22,8,F03,120.66174,24.132663,2,66000,387130000C,(04)23289100,(04)25368667
104,2023,03,1,9,25,臺中市,北屯區,0,0,0,8,,,30,,,,,,,,,,,,,,,23,"  ","  ","  ","  ",B03,"  ","  ",1,"  ",2,"  ","  ",23,"   ",1,4,"  ",B03,120.699345,24.172246,3,66000,387130000C,(04)23289100,(04)25368667
105,2023,03,1,9,28,臺中市,太平區,0,1,0,8,1,5,50,4,2,1,5,4,5,7,1,1,5,4,4,1,16,8,2,8,1,1,F03,7,5,8,20,2,16,"  ",8,8,1,21,8,F03,120.71683,24.151376,2,66000,387130000C,(04)23289100,(04)25368667
106,2023,03,1,9,30,臺中市,西區,0,0,0,8,,,50,,,,,,,,,,,,,,,23,"  ","  ","  ","  ",C03,"  ","  ",1,"  ",1,"  ","  ",23,"   ",1,22,"  ",C03,120.661673,24.150865,3,66000,387130000C,(04)23289100,(04)25368667
107,2023,03,1,9,33,臺中市,北屯區,0,1,0,8,1,5,50,14,9,1,5,4,5,7,4,4,1,4,5,2,13,16,2,9,1,1,B03,7,9,1,8,2,1,"  ",16,16,1,22,8,B03,120.694805,24.171273,2,66000,387130000C,(04)23289100,(04)25368667
108,2023,03,1,9,33,臺中市,西屯區,0,0,0,8,,,50,,,,,,,,,,,,,,,17,"  ","  ","  ","  ",B03,"  ","  ",1,"  ",1,"  ","  ",17,"   ",1,22,"  ",B03,120.654638,24.168263,3,66000,387130000C,(04)23289100,(04)25368667
109,2023,03,1,9,40,臺中市,南屯區,0,0,0,8,,,50,,,,,,,,,,,,,,,7,"  ","  ","  ","  ",B03,"  ","  ",1,"  ",1,"  ","  ",7,"   ",1,22,"  ",B03,120.619509,24.152954,3,66000,387130000C,(04)23289100,(04)25368667
110,2023,03,1,9,40,臺中市,石岡區,0,0,0,8,,,70,,,,,,,,,,,,,,,16,"  ","  ","  ","  ",A41,"  ","  ",1,"  ",2,"  ","  ",16,"   ",1,10,"  ",A41,120.765122,24.276913,3,66000,387130000C,(04)23289100,(04)25368667
111,2023,03,1,9,41,臺中市,東區,0,0,0,8,,,50,,,,,,,,,,,,,,,16,"  ","  ","  ","  ",B03,"  ","  ",1,8,1,"  ","  ",16,16,1,21,"  ",B03,120.706167,24.145285,3,66000,387130000C,(04)23289100,(04)25368667
112,2023,03,1,9,45,臺中市,南區,0,2,0,8,1,5,40,14,8,1,5,4,5,7,4,4,1,4,4,2,13,16,2,9,1,1,C03,7,9,1,10,2,12,"  ",16,16,1,22,8,C03,120.654711,24.116178,2,66000,387130000C,(04)23289100,(04)25368667
113,2023,03,1,9,48,臺中市,南屯區,0,2,0,8,1,5,50,14,9,1,5,4,5,7,4,4,1,4,5,2,13,16,2,9,1,1,C03,7,9,1,10,2,11,"  ",16,16,1,22,8,C03,120.646479,24.129604,2,66000,387130000C,(04)23289100,(04)25368667
114,2023,03,1,9,51,臺中市,沙鹿區,0,1,0,8,1,5,50,14,9,1,5,4,5,7,4,4,1,4,5,2,17,6,3,10,1,1,B03,7,15,1,8,2,2,"  ",6,6,1,1,3,B03,120.574989,24.247188,2,66000,387130000C,(04)23289100,(04)25368667
115,2023,03,1,9,51,臺中市,大安區,0,0,0,8,,,30,,,,,,,,,,,,,,,12,"  ","  ","  ","  ",A12,"  ","  ",1,"  ",2,"  ","  ",12,"   ",1,21,"  ",A12,120.591183,24.3756,3,66000,387130000C,(04)23289100,(04)25368667
116,2023,03,1,9,53,臺中市,西屯區,0,1,0,8,1,5,50,4,7,1,5,4,5,7,2,1,5,4,4,2,13,16,2,9,1,1,C03,7,9,1,10,2,11,"  ",16,16,1,22,8,C03,120.645529,24.172445,2,66000,387130000C,(04)23289100,(04)25368667
117,2023,03,1,9,56,臺中市,北區,0,0,0,8,,,50,,,,,,,,,,,,,,,7,"  ","  ","  ","  ",B03,"  ",8,1,"  ",2,"  ","  ",7,7,1,21,"  ",B03,120.680495,24.157178,3,66000,387130000C,(04)23289100,(04)25368667
118,2023,03,1,9,57,臺中市,太平區,0,1,0,8,1,5,50,14,9,1,5,4,5,7,4,4,5,5,5,1,16,43,2,9,1,1,C03,7,9,1,10,2,12,"  ",43,43,1,21,8,C03,120.730847,24.112122,2,66000,387130000C,(04)23289100,(04)25368667
119,2023,03,1,10,5,臺中市,北區,0,1,0,8,1,5,30,4,1,1,5,4,5,7,4,4,10,5,5,2,15,6,2,8,1,1,C03,7,9,1,10,2,11,"  ",6,6,1,22,9,C03,120.677236,24.162702,2,66000,387130000C,(04)23289100,(04)25368667
120,2023,03,1,10,9,臺中市,西屯區,0,2,0,8,1,5,30,3,1,1,5,4,5,5,4,4,10,5,5,2,16,6,2,7,3,4,C03,7,5,1,10,2,14,"  ",6,6,1,22,8,C03,120.662295,24.172715,2,66000,387130000C,(04)23289100,(04)25368667
121,2023,03,1,10,11,臺中市,清水區,0,2,0,8,1,5,50,4,2,1,5,4,5,7,3,1,8,3,4,1,16,8,2,9,1,1,C03,7,5,1,10,2,14,"  ",8,8,1,21,8,C03,120.57195,24.261063,2,66000,387130000C,(04)23289100,(04)25368667
122,2023,03,1,10,15,臺中市,北屯區,0,1,0,8,1,5,50,3,1,1,5,4,5,7,2,1,10,5,5,2,16,6,3,10,1,1,B03,7,6,3,18,2,2,"  ",6,6,1,21,8,B03,120.698992,24.170427,2,66000,387130000C,(04)23289100,(04)25368667
123,2023,03,1,10,21,臺中市,大里區,0,1,0,8,1,5,50,3,1,1,5,4,5,7,4,4,5,5,5,2,16,23,2,9,1,1,C03,7,4,1,10,2,14,"  ",23,23,1,4,8,C03,120.701411,24.086365,2,66000,387130000C,(04)23289100,(04)25368667
124,2023,03,1,10,22,臺中市,豐原區,0,1,0,8,1,5,50,4,2,1,5,4,5,7,1,1,1,2,5,1,16,26,3,10,1,1,B03,7,6,1,8,2,6,"  ",26,26,1,4,8,B03,120.725722,24.246013,2,66000,387130000C,(04)23289100,(04)25368667
125,2023,03,1,10,24,臺中市,西屯區,0,0,0,8,,,40,,,,,,,,,,,,,,,16,"  ","  ","  ","  ",C03,"  ","  ",1,"  ",1,"  ","  ",16,"   ",1,22,"  ",C03,120.604493,24.183268,3,66000,387130000C,(04)23289100,(04)25368667
126,2023,03,1,10,24,臺中市,龍井區,0,0,0,8,,,50,,,,,,,,,,,,,,,7,"  ","  ","  ","  ",A31,"  ","  ",1,"  ",2,"  ","  ",44,7,1,10,"  ",A31,120.5467,24.196995,3,66000,387130000C,(04)23289100,(04)25368667
127,2023,03,1,10,29,臺中市,南區,0,1,0,8,1,5,40,4,8,1,5,4,5,7,1,1,1,4,4,2,18,23,2,9,1,1,C03,7,9,1,10,2,12,"  ",23,23,1,5,8,C03,120.672034,24.126475,2,66000,387130000C,(04)23289100,(04)25368667
128,2023,03,1,10,30,臺中市,西屯區,0,1,0,8,1,5,50,3,1,1,5,4,5,7,1,1,10,5,5,2,16,6,3,10,1,1,B03,7,5,1,8,2,1,"  ",6,6,1,22,8,B03,120.627891,24.184107,2,66000,387130000C,(04)23289100,(04)25368667
129,2023,03,1,10,30,臺中市,烏日區,0,0,0,8,,,60,,,,,,,,,,,,,,,42,"  ","  ","  ","  ",B12,"  ","  ",1,"  ",2,"  ","  ",42,"   ",1,21,"  ",B12,120.618724,24.115942,3,66000,387130000C,(04)23289100,(04)25368667
130,2023,03,1,10,31,臺中市,龍井區,0,0,0,8,,,70,,,,,,,,,,,,,,,23,"  ","  ","  ","  ",B12,"  ","  ",1,"  ",2,"  ","  ",23,"   ",1,3,"  ",B12,120.546538,24.196133,3,66000,387130000C,(04)23289100,(04)25368667
131,2023,03,1,10,32,臺中市,西區,0,0,0,8,,,40,,,,,,,,,,,,,,,12,"  ","  ","  ","  ",B03,"  ","  ",1,"  ",2,"  ","  ",12,"   ",1,22,"  ",B03,120.668173,24.131773,3,66000,387130000C,(04)23289100,(04)25368667
132,2023,03,1,10,33,臺中市,大里區,0,2,0,8,1,5,50,3,1,1,5,4,5,7,4,4,3,4,4,1,16,19,2,8,1,1,C03,7,1,1,10,2,12,"  ",19,19,1,22,8,C03,120.692365,24.091025,2,66000,387130000C,(04)23289100,(04)25368667
133,2023,03,1,10,41,臺中市,大里區,0,0,0,8,1,5,50,14,9,1,5,4,5,7,4,4,5,5,5,1,17,23,"  ","  ","  ","  ",C03,"  ","  ",1,"  ",2,"  ","  ",23,23,1,22,"  ",C03,120.681442,24.102435,3,66000,387130000C,(04)23289100,(04)25368667
134,2023,03,1,10,42,臺中市,龍井區,0,1,0,8,1,5,70,4,1,1,5,4,5,7,1,1,10,5,5,2,17,6,3,10,3,4,A12,7,6,1,6,2,5,"  ",6,6,1,9,4,A12,120.539186,24.206783,2,66000,387130000C,(04)23289100,(04)25368667
135,2023,03,1,10,42,臺中市,烏日區,0,0,0,8,,,30,,,,,,,,,,,,,,,19,"  ","  ","  ","  ",B03,"  ","  ",1,"  ",2,"  ","  ",19,19,1,21,"  ",B03,120.635337,24.086301,3,66000,387130000C,(04)23289100,(04)25368667
136,2023,03,1,10,55,臺中市,南屯區,0,0,0,8,,,30,,,,,,,,,,,,,,,6,"  ","  ","  ","  ",C03,"  ","  ",1,"  ",11,"  ","  ",6,"   ",2,22,"  ",C03,120.647306,24.132019,3,66000,387130000C,(04)23289100,(04)25368667
137,2023,03,1,10,59,臺中市,北屯區,0,2,0,8,1,5,50,14,7,1,5,4,5,7,4,4,5,4,4,2,3,51,2,9,1,1,H01,8,16,8,20,10,16,"  ",51,51,1,22,8,H01,120.733275,24.167363,2,66000,387130000C,(04)23289100,(04)25368667
138,2023,03,1,11,0,臺中市,南區,0,2,0,8,1,5,50,4,1,1,5,4,5,7,1,1,10,5,5,2,13,16,2,8,1,1,C03,7,9,1,10,2,11,"  ",16,16,1,22,8,C03,120.682922,24.134386,2,66000,387130000C,(04)23289100,(04)25368667
139,2023,03,1,11,0,臺中市,北屯區,0,0,0,8,,,50,,,,,,,,,,,,,,,23,"  ","  ","  ","  ",B03,"  ","  ",1,"  ",9,"  ","  ",23,"   ",2,22,"  ",B03,120.708555,24.167876,3,66000,387130000C,(04)23289100,(04)25368667
140,2023,03,1,11,0,臺中市,霧峰區,0,1,0,8,1,5,60,3,1,1,5,4,5,7,4,4,1,4,4,1,17,6,3,10,1,1,B03,7,6,1,8,2,7,"  ",6,6,1,4,8,B03,120.697875,24.071395,2,66000,387130000C,(04)23289100,(04)25368667
141,2023,03,1,11,5,臺中市,西屯區,0,0,0,,,,30,,,,,,,,,,,,,,,12,"  ","  ","  ","  ",B12,"  ","  ",1,"  ",1,"  ","  ",12,"   ",1,22,"  ",B12,120.642384,24.17701,3,66000,387130000C,(04)23289100,(04)25368667
142,2023,03,1,11,7,臺中市,西屯區,0,0,0,8,,,40,,,,,,,,,,,,,,,23,"  ","  ","  ","  ",B12,"  ","  ",1,"  ",2,"  ","  ",23,23,1,22,"  ",B12,120.645011,24.170193,3,66000,387130000C,(04)23289100,(04)25368667
143,2023,03,1,11,8,臺中市,南屯區,0,0,0,8,,,50,,,,,,,,,,,,,,,23,"  ","  ","  ","  ",B03,"  ","  ",1,"  ",1,"  ","  ",23,"   ",1,4,"  ",B03,120.639483,24.14211,3,66000,387130000C,(04)23289100,(04)25368667
144,2023,03,1,11,9,臺中市,大里區,0,1,0,8,1,5,50,3,1,1,5,4,5,7,4,4,5,5,5,1,16,6,3,10,1,1,B12,7,6,1,8,2,8,"  ",6,6,1,5,8,B12,120.711131,24.103566,2,66000,387130000C,(04)23289100,(04)25368667
145,2023,03,1,11,10,臺中市,清水區,0,1,0,8,1,5,50,4,1,1,5,4,5,7,4,4,10,5,5,2,15,6,2,9,1,1,C03,7,9,1,10,2,11,"  ",6,6,1,5,1,C03,120.541846,24.267795,2,66000,387130000C,(04)23289100,(04)25368667
146,2023,03,1,11,11,臺中市,西屯區,0,0,0,8,,,50,,,,,,,,,,,,,,,6,"  ","  ","  ","  ",B01,"  ","  ",1,"  ",1,"  ","  ",6,"   ",1,22,"  ",B01,120.622517,24.184751,3,66000,387130000C,(04)23289100,(04)25368667
147,2023,03,1,11,16,臺中市,潭子區,0,0,0,8,,,50,,,,,,,,,,,,,,,23,"  ","  ","  ","  ",C03,"  ","  ",1,"  ",2,"  ","  ",23,"   ",1,22,"  ",C03,120.721408,24.204045,3,66000,387130000C,(04)23289100,(04)25368667
148,2023,03,1,11,18,臺中市,霧峰區,0,1,0,8,1,5,50,4,1,1,5,4,5,7,1,1,3,4,4,1,16,27,3,10,1,1,B03,7,6,1,8,2,2,"  ",27,27,1,22,8,B03,120.695793,24.065726,2,66000,387130000C,(04)23289100,(04)25368667
149,2023,03,1,11,20,臺中市,和平區,0,0,0,8,1,2,0,11,9,1,5,4,5,7,4,4,4,5,5,1,20,43,3,10,1,1,B12,7,9,5,8,9,1,"  ",43,43,1,21,8,B12,120.888933,24.173871,3,66000,387130000C,(04)23289100,(04)25368667
150,2023,03,1,11,22,臺中市,北屯區,0,3,0,8,1,5,15,4,1,1,5,4,5,7,4,4,10,5,5,2,15,6,2,1,1,1,B03,7,9,1,8,2,1,"  ",6,6,1,21,8,B03,120.680502,24.180582,2,66000,387130000C,(04)23289100,(04)25368667
151,2023,03,1,11,24,臺中市,西屯區,0,1,0,8,1,5,50,5,1,1,5,4,5,7,1,1,10,5,5,2,16,6,3,10,3,4,B03,7,6,1,8,2,5,"  ",6,6,1,22,8,B03,120.66396,24.176283,2,66000,387130000C,(04)23289100,(04)25368667
152,2023,03,1,11,24,臺中市,太平區,0,0,0,8,,,30,,,,,,,,,,,,,,,67,"  ","  ","  ","  ","   ","  ","  ","  ","  ","  ","  ","  ",67,"   ",1,"  ","  ","   ",120.720233,24.115783,3,66000,387130000C,(04)23289100,(04)25368667
153,2023,03,1,11,25,臺中市,潭子區,0,0,0,,,,50,,,,,,,,,,,,,,,17,"  ","  ","  ","  ",B03,"  ","  ",1,"  ",2,"  ","  ",17,"   ",1,22,"  ",B03,120.703719,24.208448,3,66000,387130000C,(04)23289100,(04)25368667
154,2023,03,1,11,27,臺中市,南區,0,0,0,8,,,40,,,,,,,,,,,,,,,23,"  ","  ","  ","  ",B03,"  ","  ",1,8,9,"  ","  ",23,23,1,21,"  ",B03,120.66529,24.12689,3,66000,387130000C,(04)23289100,(04)25368667
155,2023,03,1,11,30,臺中市,大里區,0,1,0,8,1,5,30,3,1,1,5,4,5,7,4,4,10,5,5,1,15,6,3,10,1,1,B12,7,9,1,8,2,4,"  ",6,6,1,4,8,B12,120.714027,24.086121,2,66000,387130000C,(04)23289100,(04)25368667
156,2023,03,1,11,36,臺中市,和平區,0,0,0,,,,30,,,,,,,,,,,,,,,26,"  ","  ","  ","  ",A05,"  ","  ",1,"  ",1,"  ","  ",26,26,1,10,"  ",A05,121.321734,24.348875,3,66000,387130000C,(04)23289100,(04)25368667
157,2023,03,1,11,37,臺中市,西屯區,0,0,0,8,,,30,,,,,,,,,,,,,,,12,"  ","  ","  ","  ",A12,"  ","  ",1,"  ",1,"  ","  ",12,"   ",1,4,"  ",A12,120.660156,24.19612,3,66000,387130000C,(04)23289100,(04)25368667
158,2023,03,1,11,38,臺中市,西屯區,0,1,0,8,1,5,50,4,1,1,5,4,5,7,2,1,10,5,5,2,12,7,2,8,1,1,C03,7,7,1,10,11,14,"  ",7,7,1,22,8,C03,120.615594,24.189125,2,66000,387130000C,(04)23289100,(04)25368667
159,2023,03,1,11,45,臺中市,西屯區,0,0,0,8,,,50,,,,,,,,,,,,,,,23,"  ","  ","  ","  ",B03,"  ","  ",1,"  ",2,"  ","  ",23,"   ",1,22,"  ",B03,120.652077,24.206663,3,66000,387130000C,(04)23289100,(04)25368667
160,2023,03,1,11,47,臺中市,南區,0,0,0,8,,,50,,,,,,,,,,,,,,,19,"  ","  ","  ","  ",B03,"  ","  ",1,"  ",2,"  ","  ",19,"   ",1,22,"  ",B03,120.65368,24.120645,3,66000,387130000C,(04)23289100,(04)25368667
161,2023,03,1,11,48,臺中市,西屯區,0,0,0,8,,,50,,,,,,,,,,,,,,,26,"  ","  ","  ","  ",B03,"  ","  ",1,"  ",1,"  ","  ",26,"   ",1,22,"  ",B03,120.624446,24.178969,3,66000,387130000C,(04)23289100,(04)25368667
162,2023,03,1,11,50,臺中市,北屯區,0,0,0,8,,,40,,,,,,,,,,,,,,,23,"  ","  ","  ","  ",B03,"  ","  ",1,"  ",1,"  ","  ",23,"   ",1,22,"  ",B03,120.668113,24.178637,3,66000,387130000C,(04)23289100,(04)25368667
163,2023,03,1,11,52,臺中市,西屯區,0,0,0,8,1,5,40,14,7,1,5,4,5,7,4,4,9,4,4,2,12,7,3,10,1,1,F02,7,7,1,20,8,16,"  ",7,7,1,22,8,F02,120.64448,24.202476,3,66000,387130000C,(04)23289100,(04)25368667
164,2023,03,1,11,56,臺中市,大甲區,0,2,0,8,1,5,30,5,1,1,5,4,5,7,4,4,10,5,5,2,17,14,2,9,1,1,C03,7,9,1,10,2,12,"  ",6,14,1,4,8,C03,120.617724,24.346832,2,66000,387130000C,(04)23289100,(04)25368667
165,2023,03,1,12,0,臺中市,西區,0,1,0,8,1,5,50,3,1,1,5,4,5,7,4,4,5,5,5,2,18,23,2,9,3,4,C03,7,5,1,10,9,14,"  ",23,23,1,21,8,C03,120.655149,24.137653,2,66000,387130000C,(04)23289100,(04)25368667
166,2023,03,1,12,0,臺中市,大甲區,0,2,0,8,1,5,50,4,2,1,5,4,5,7,1,1,5,5,5,1,3,51,2,9,1,1,C03,7,9,1,10,2,11,"  ",23,51,1,4,8,C03,120.624952,24.347659,2,66000,387130000C,(04)23289100,(04)25368667
167,2023,03,1,12,2,臺中市,北區,0,1,0,8,1,5,50,4,1,1,5,4,5,7,4,4,5,5,5,2,15,6,3,10,1,1,C03,7,9,1,9,2,11,"  ",6,6,1,21,8,C03,120.697348,24.15759,2,66000,387130000C,(04)23289100,(04)25368667
168,2023,03,1,12,2,臺中市,南區,0,1,0,8,1,5,50,3,1,1,5,4,5,7,4,4,10,5,5,2,16,6,2,9,1,1,C03,7,5,1,10,2,11,"  ",6,6,1,22,8,C03,120.663123,24.126244,2,66000,387130000C,(04)23289100,(04)25368667
169,2023,03,1,12,4,臺中市,西屯區,0,1,0,8,1,5,30,14,9,1,5,4,5,7,4,4,10,5,5,2,12,19,3,10,3,4,C03,7,1,1,10,2,14,"  ",19,19,1,22,8,C03,120.646498,24.182321,2,66000,387130000C,(04)23289100,(04)25368667
170,2023,03,1,12,5,臺中市,大里區,0,0,0,8,,,50,,,,,,,,,,,,,,,19,"  ","  ","  ","  ",B03,"  ","  ",1,"  ",2,"  ","  ",19,"   ",1,5,"  ",B03,120.690168,24.114448,3,66000,387130000C,(04)23289100,(04)25368667
171,2023,03,1,12,6,臺中市,太平區,0,0,0,8,,,50,,,,,,,,,,,,,,,7,"  ","  ","  ","  ",B03,"  ","  ",1,"  ",2,"  ","  ",7,"   ",1,22,"  ",B03,120.70699,24.161906,3,66000,387130000C,(04)23289100,(04)25368667
172,2023,03,1,12,8,臺中市,西屯區,0,0,0,8,,,50,,,,,,,,,,,,,,,16,"  ","  ","  ","  ",C03,"  ","  ",1,"  ",1,"  ","  ",16,"   ",1,22,"  ",C03,120.645921,24.178835,3,66000,387130000C,(04)23289100,(04)25368667
173,2023,03,1,12,9,臺中市,潭子區,0,1,0,8,1,5,30,3,1,1,5,4,5,7,4,4,9,5,5,2,16,6,3,10,1,1,C03,7,5,1,10,2,11,"  ",6,23,1,22,9,C03,120.699781,24.210318,2,66000,387130000C,(04)23289100,(04)25368667
174,2023,03,1,12,10,臺中市,北區,0,0,0,8,,,50,,,,,,,,,,,,,,,19,"  ","  ","  ","  ",C03,"  ","  ",1,"  ",2,"  ","  ",19,"   ",1,18,"  ",C03,120.681535,24.150786,3,66000,387130000C,(04)23289100,(04)25368667
175,2023,03,1,12,10,臺中市,西屯區,0,0,0,8,,,50,,,,,,,,,,,,,,,18,"  ","  ","  ","  ",B03,"  ","  ",1,"  ",1,"  ","  ",18,"   ",1,22,"  ",B03,120.618784,24.178083,3,66000,387130000C,(04)23289100,(04)25368667
176,2023,03,1,12,10,臺中市,豐原區,0,2,0,8,1,5,50,4,1,1,5,4,5,7,4,4,4,3,4,2,15,6,2,9,1,1,C03,7,9,1,10,2,12,"  ",6,6,1,22,8,C03,120.717594,24.25274,2,66000,387130000C,(04)23289100,(04)25368667
177,2023,03,1,12,11,臺中市,北區,0,0,0,8,,,50,,,,,,,,,,,,,,,7,"  ","  ","  ","  ",B03,"  ","  ",1,"  ",2,"  ","  ",7,"   ",1,22,"  ",B03,120.671848,24.172507,3,66000,387130000C,(04)23289100,(04)25368667
178,2023,03,1,12,11,臺中市,東區,0,2,0,8,1,5,50,4,1,1,5,4,5,7,1,1,10,5,5,2,13,23,2,9,1,1,C03,7,9,1,10,2,11,"  ",23,23,1,5,8,C03,120.697942,24.148013,2,66000,387130000C,(04)23289100,(04)25368667
179,2023,03,1,12,12,臺中市,南屯區,0,2,0,8,1,5,50,3,1,1,5,4,5,7,4,4,10,5,5,2,17,19,2,9,1,1,C03,7,1,1,10,2,15,"  ",19,19,1,22,8,C03,120.643018,24.140021,2,66000,387130000C,(04)23289100,(04)25368667
180,2023,03,1,12,16,臺中市,南屯區,0,2,0,8,1,5,50,14,9,1,5,4,5,7,4,4,5,4,5,2,6,51,2,8,4,5,H01,8,18,8,20,10,16,"  ",51,51,1,20,8,H01,120.649904,24.152566,2,66000,387130000C,(04)23289100,(04)25368667
181,2023,03,1,12,18,臺中市,大里區,0,0,0,8,,,50,,,,,,,,,,,,,,,8,"  ","  ","  ","  ",B03,"  ","  ",1,"  ",2,"  ","  ",8,"   ",1,22,"  ",B03,120.714785,24.096493,3,66000,387130000C,(04)23289100,(04)25368667
182,2023,03,1,12,18,臺中市,大肚區,0,1,0,8,1,5,50,3,2,1,5,4,5,7,4,4,5,5,5,1,16,26,2,8,3,4,F03,7,11,8,20,2,16,"  ",26,26,1,22,9,F03,120.579633,24.170263,2,66000,387130000C,(04)23289100,(04)25368667
183,2023,03,1,12,19,臺中市,沙鹿區,0,0,0,8,,,50,,,,,,,,,,,,,,,23,"  ","  ","  ","  ",B03,"  ","  ",1,"  ",2,"  ","  ",23,"   ",1,5,"  ",B03,120.562456,24.233421,3,66000,387130000C,(04)23289100,(04)25368667
184,2023,03,1,12,20,臺中市,南區,0,1,0,8,1,5,50,3,1,1,5,4,5,7,4,4,10,5,5,2,16,6,3,10,1,1,B03,7,5,1,8,2,5,"  ",6,6,1,22,8,B03,120.668249,24.118667,2,66000,387130000C,(04)23289100,(04)25368667
185,2023,03,1,12,21,臺中市,西屯區,0,0,0,8,,,30,,,,,,,,,,,,,,,6,"  ","  ","  ","  ",B03,"  ","  ",1,"  ",2,"  ","  ",6,"   ",1,22,"  ",B03,120.6201,24.167912,3,66000,387130000C,(04)23289100,(04)25368667
186,2023,03,1,12,21,臺中市,大肚區,0,0,0,8,,,60,,,,,,,,,,,,,,,6,"  ","  ","  ","  ",B03,"  ","  ",1,"  ",2,"  ","  ",6,"   ",1,22,"  ",B03,120.582733,24.168472,3,66000,387130000C,(04)23289100,(04)25368667
187,2023,03,1,12,24,臺中市,潭子區,0,0,0,8,,,50,,,,,,,,,,,,,,,17,"  ","  ","  ","  ",A12,"  ","  ",1,"  ",2,"  ","  ",17,"   ",1,22,"  ",A12,120.69848,24.216712,3,66000,387130000C,(04)23289100,(04)25368667
188,2023,03,1,12,24,臺中市,烏日區,0,0,0,8,,,50,,,,,,,,,,,,,,,23,"  ","  ","  ","  ",B03,"  ","  ",1,"  ",2,"  ","  ",23,"   ",1,21,"  ",B03,120.641703,24.107865,3,66000,387130000C,(04)23289100,(04)25368667
189,2023,03,1,12,26,臺中市,北屯區,0,2,0,8,1,5,50,4,1,1,5,4,5,7,4,4,10,5,5,2,15,6,2,9,1,1,C03,7,9,1,10,2,14,"  ",6,6,1,21,8,C03,120.716926,24.180123,2,66000,387130000C,(04)23289100,(04)25368667
190,2023,03,1,12,30,臺中市,北屯區,0,2,0,8,1,5,40,3,2,1,5,4,5,7,4,4,10,5,5,2,16,8,2,8,1,1,C03,7,5,1,10,2,13,14,8,8,1,22,8,C03,120.670498,24.180323,2,66000,387130000C,(04)23289100,(04)25368667
191,2023,03,1,12,30,臺中市,西屯區,0,0,0,8,,,50,,,,,,,,,,,,,,,60,"  ","  ","  ","  ","   ","  ","  ","  ","  ","  ","  ","  ",60,"   ",1,"  ","  ","   ",120.618933,24.187523,3,66000,387130000C,(04)23289100,(04)25368667
192,2023,03,1,12,40,臺中市,北屯區,0,1,0,8,1,5,50,14,9,1,5,4,5,7,4,4,5,5,5,2,12,1,3,10,1,1,B03,7,4,1,7,2,2,"  ",1,1,1,22,8,B03,120.676356,24.174137,2,66000,387130000C,(04)23289100,(04)25368667
