序號,年,月,日,時,分,縣市,區,死亡數量,受傷數量,2-30,天候,光線,道路類別,速限_速度(公里),道路型態,事故位置,路面鋪裝,路面狀態,路面缺陷,障礙物,視距,號誌種類,號誌動作,分向設施,快車道或一般車道間,快慢車道間,路面邊線,事故類型及型態,主要肇因,受傷程度,主要傷處,保護裝備,行動電話,當事者區分,車輛用途,當事者行動狀態,駕駛資格情形,駕駛執照種類,飲酒情形,車輛撞擊部位最初,車輛撞擊部位其他,肇事因素個別,肇事因素主要,肇事逃逸,職業,旅次目的,車種,GPS緯度,GPS經度,事故類別,縣市別代碼,機關代碼,市話,傳真
96,2023,01,1,11,40,臺中市,東勢區,0,0,0,8,,,60,,,,,,,,,,,,,,,4,"  ","  ","  ","  ",C03,"  ","  ",1,"  ",2,"  ","  ",4,"   ",1,21,"  ",C03,120.795753,24.286558,3,66000,387130000C,(04)23289100,(04)25368667
97,2023,01,1,11,42,臺中市,北區,0,0,0,8,1,5,50,4,1,1,5,4,5,7,1,1,5,4,5,2,12,7,3,10,1,1,B03,7,8,1,8,1,5,"  ",7,7,1,5,5,B03,120.680949,24.15816,3,66000,387130000C,(04)23289100,(04)25368667
98,2023,01,1,11,45,臺中市,沙鹿區,0,0,0,8,1,5,50,14,9,1,5,4,5,7,4,4,4,3,5,1,14,12,"  ","  ","  ","  ",B03,"  ","  ",1,"  ",2,"  ","  ",12,"   ",1,22,"  ",B03,120.569774,24.213489,3,66000,387130000C,(04)23289100,(04)25368667
99,2023,01,1,12,4,臺中市,豐原區,0,1,0,8,1,5,50,14,7,1,5,4,5,7,4,4,5,5,5,2,17,38,3,10,3,4,B03,7,14,1,8,2,7,"  ",38,38,1,22,8,B03,120.731368,24.249136,2,66000,387130000C,(04)23289100,(04)25368667
100,2023,01,1,12,7,臺中市,北屯區,0,0,0,8,,,50,,,,,,,,,,,,,,,23,"  ","  ","  ","  ",B01,"  ","  ",1,"  ",1,"  ","  ",23,"   ",1,10,"  ",B01,120.7204,24.1629,3,66000,387130000C,(04)23289100,(04)25368667
101,2023,01,1,12,7,臺中市,東勢區,0,0,0,8,,,50,,,,,,,,,,,,,,,16,"  ","  ","  ","  ",B12,"  ","  ",1,"  ",2,"  ","  ",16,"   ",1,22,"  ",B12,120.795975,24.308516,3,66000,387130000C,(04)23289100,(04)25368667
102,2023,01,1,12,10,臺中市,豐原區,0,0,0,8,,,50,,,,,,,,,,,,,,,6,"  ","  ","  ","  ",B12,"  ","  ",3,"  ",1,"  ","  ",6,"   ",1,21,"  ",B12,120.708285,24.246176,3,66000,387130000C,(04)23289100,(04)25368667
103,2023,01,1,12,13,臺中市,中區,0,1,0,7,1,5,50,4,1,1,5,4,5,7,2,1,10,5,5,2,16,26,3,10,1,1,B03,7,6,1,8,2,2,"  ",26,26,1,22,9,B03,120.679547,24.142469,2,66000,387130000C,(04)23289100,(04)25368667
104,2023,01,1,12,13,臺中市,中區,0,1,0,8,1,5,50,4,1,1,5,4,5,7,1,1,10,5,5,2,11,42,3,10,1,1,B01,7,9,1,8,2,8,"  ",42,42,1,22,9,B01,120.685653,24.138319,2,66000,387130000C,(04)23289100,(04)25368667
105,2023,01,1,12,18,臺中市,太平區,0,0,0,,,,,,,,,,,,,,,,,,,67,"  ","  ","  ","  ",B03,"  ","  ",1,"  ",11,"  ","  ",44,67,1,5,"  ",B03,120.722598,24.142571,3,66000,387130000C,(04)23289100,(04)25368667
106,2023,01,1,12,23,臺中市,北屯區,0,0,0,8,,,50,,,,,,,,,,,,,,,12,"  ","  ","  ","  ",B03,"  ","  ",1,"  ",2,"  ","  ",12,"   ",1,21,"  ",B03,120.723905,24.180671,3,66000,387130000C,(04)23289100,(04)25368667
107,2023,01,1,12,30,臺中市,大里區,0,0,0,8,,,50,,,,,,,,,,,,,,,23,"  ","  ","  ","  ",B03,"  ","  ",1,"  ",2,"  ","  ",23,"   ",1,5,"  ",B03,120.689013,24.115298,3,66000,387130000C,(04)23289100,(04)25368667
108,2023,01,1,12,38,臺中市,西區,0,0,0,8,,,50,,,,,,,,,,,,,,,23,"  ","  ","  ","  ",B03,"  ","  ",1,"  ",1,"  ","  ",23,"   ",1,21,"  ",B03,120.662609,24.155678,3,66000,387130000C,(04)23289100,(04)25368667
109,2023,01,1,12,43,臺中市,東區,0,0,0,8,,,30,,,,,,,,,,,,,,,23,"  ","  ","  ","  ",B01,"  ","  ",1,4,2,"  ","  ",23,23,1,21,"  ",B01,120.689193,24.136244,4,66000,387130000C,(04)23289100,(04)25368667
110,2023,01,1,12,48,臺中市,西區,0,1,0,8,1,5,50,4,1,1,5,4,5,7,1,1,10,5,5,2,16,6,3,10,1,1,B02,7,5,1,8,1,2,"  ",6,6,1,20,8,B02,120.664156,24.147784,2,66000,387130000C,(04)23289100,(04)25368667
111,2023,01,1,12,50,臺中市,中區,0,0,0,6,1,5,50,4,1,1,5,4,5,7,1,1,10,5,5,2,13,16,"  ","  ","  ","  ",B03,"  ","  ",1,"  ",2,"  ","  ",16,"   ",1,22,"  ",B03,120.685717,24.138378,3,66000,387130000C,(04)23289100,(04)25368667
112,2023,01,1,12,50,臺中市,西屯區,0,1,0,8,1,5,40,4,1,1,5,4,5,7,1,1,10,5,5,2,16,7,3,10,1,1,C03,7,8,1,10,2,12,"  ",7,7,1,4,8,C03,120.64646,24.164651,2,66000,387130000C,(04)23289100,(04)25368667
113,2023,01,1,12,58,臺中市,大里區,0,2,0,8,1,5,40,14,9,1,5,4,5,7,4,4,9,5,5,2,16,19,2,8,1,1,C03,7,1,1,10,2,13,"  ",19,19,1,22,9,C03,120.696638,24.102921,2,66000,387130000C,(04)23289100,(04)25368667
114,2023,01,1,13,0,臺中市,大里區,0,1,0,8,1,5,50,4,2,1,5,4,5,7,1,1,3,4,5,1,13,23,3,10,1,1,C03,7,9,1,10,2,11,"  ",23,23,1,5,5,C03,120.679126,24.11579,2,66000,387130000C,(04)23289100,(04)25368667
115,2023,01,1,13,9,臺中市,大雅區,0,1,0,7,1,5,50,4,1,1,5,4,5,7,1,1,5,5,5,1,15,25,2,8,2,1,F03,7,9,8,20,2,16,11,25,25,1,9,8,F03,120.645857,24.225801,2,66000,387130000C,(04)23289100,(04)25368667
116,2023,01,1,13,9,臺中市,西屯區,0,0,0,8,,,50,,,,,,,,,,,,,,,23,"  ","  ","  ","  ",B02,"  ","  ",1,"  ",1,"  ","  ",23,23,1,22,"  ",B02,120.641514,24.178558,3,66000,387130000C,(04)23289100,(04)25368667
117,2023,01,1,13,10,臺中市,北區,0,0,0,,,,50,,,,,,,,,,,,,,,18,"  ","  ","  ","  ",C03,"  ","  ",1,"  ",11,"  ","  ",18,18,1,22,"  ",C03,120.68037,24.163313,3,66000,387130000C,(04)23289100,(04)25368667
118,2023,01,1,13,10,臺中市,神岡區,0,1,0,8,1,5,50,3,1,1,5,4,5,7,1,1,5,4,4,2,17,25,3,10,1,1,B03,7,9,1,8,2,4,"  ",25,25,1,12,8,B03,120.680921,24.247592,2,66000,387130000C,(04)23289100,(04)25368667
119,2023,01,1,13,15,臺中市,中區,0,0,0,,,,50,,,,,,,,,,,,,,,18,"  ","  ","  ","  ",B03,"  ","  ",1,"  ",2,"  ","  ",18,"   ",1,5,"  ",B03,120.680465,24.145574,3,66000,387130000C,(04)23289100,(04)25368667
120,2023,01,1,13,19,臺中市,東區,0,0,0,,,,50,,,,,,,,,,,,,,,19,"  ","  ","  ","  ",B03,"  ","  ",3,"  ",2,"  ","  ",19,"   ",1,5,"  ",B03,120.683129,24.134457,3,66000,387130000C,(04)23289100,(04)25368667
121,2023,01,1,13,24,臺中市,北區,0,0,0,8,,,50,,,,,,,,,,,,,,,23,"  ","  ","  ","  ",B12,"  ","  ",1,"  ",2,"  ","  ",23,"   ",1,22,"  ",B12,120.682065,24.154095,3,66000,387130000C,(04)23289100,(04)25368667
122,2023,01,1,13,25,臺中市,豐原區,0,0,0,6,,,50,,,,,,,,,,,,,,,18,"  ","  ","  ","  ",B03,"  ","  ",1,"  ",2,"  ","  ",18,"   ",1,22,"  ",B03,120.733186,24.240472,3,66000,387130000C,(04)23289100,(04)25368667
123,2023,01,1,13,26,臺中市,西屯區,0,2,0,8,1,5,30,14,9,1,5,4,5,7,4,4,10,5,5,2,16,6,2,9,1,4,C03,7,5,1,10,2,14,"  ",6,6,1,4,8,C03,120.648303,24.176326,2,66000,387130000C,(04)23289100,(04)25368667
124,2023,01,1,13,26,臺中市,烏日區,0,0,0,8,,,30,,,,,,,,,,,,,,,8,"  ","  ","  ","  ",B03,"  ","  ",1,"  ",2,"  ","  ",8,"   ",1,21,"  ",B03,120.621938,24.105739,3,66000,387130000C,(04)23289100,(04)25368667
125,2023,01,1,13,27,臺中市,南區,0,0,0,8,1,5,50,4,1,1,5,4,5,7,4,4,1,4,1,2,16,6,3,10,1,1,B03,7,6,1,8,2,5,"  ",6,6,1,5,8,B03,120.679286,24.119037,3,66000,387130000C,(04)23289100,(04)25368667
126,2023,01,1,13,27,臺中市,大甲區,0,1,0,8,1,5,50,3,1,1,5,4,5,7,4,4,10,5,5,2,17,42,3,10,1,1,B03,7,6,3,18,2,8,"  ",42,42,1,20,8,B03,120.6189,24.34623,2,66000,387130000C,(04)23289100,(04)25368667
127,2023,01,1,13,30,臺中市,北區,0,0,0,8,1,5,50,14,9,1,5,4,5,7,4,4,5,5,5,2,13,16,3,10,1,1,C03,7,9,1,10,2,11,"  ",16,16,1,5,5,C03,120.678726,24.158671,3,66000,387130000C,(04)23289100,(04)25368667
128,2023,01,1,13,38,臺中市,潭子區,0,0,0,8,,,50,,,,,,,,,,,,,,,23,"  ","  ","  ","  ",B03,"  ","  ",1,"  ",2,"  ","  ",23,"   ",1,22,"  ",B03,120.707532,24.199439,3,66000,387130000C,(04)23289100,(04)25368667
129,2023,01,1,13,52,臺中市,沙鹿區,0,1,0,8,1,5,50,3,1,1,5,4,5,7,4,4,9,5,5,2,17,42,3,10,1,1,B12,7,5,1,2,2,15,"  ",42,42,1,4,8,B12,120.555101,24.232414,2,66000,387130000C,(04)23289100,(04)25368667
130,2023,01,1,13,56,臺中市,西區,0,1,0,8,1,5,50,3,1,1,5,4,5,7,4,4,5,5,5,1,16,8,3,10,3,1,F01,7,5,8,20,2,16,"  ",8,8,1,21,8,F01,120.662174,24.137291,2,66000,387130000C,(04)23289100,(04)25368667
131,2023,01,1,13,58,臺中市,烏日區,0,1,0,8,1,5,50,11,9,1,5,4,5,7,4,4,5,5,5,2,19,23,2,7,1,1,B03,7,9,1,8,2,1,"  ",23,23,1,21,8,B03,120.609897,24.112169,2,66000,387130000C,(04)23289100,(04)25368667
132,2023,01,1,14,0,臺中市,西屯區,0,0,0,8,,,80,,,,,,,,,,,,,,,30,"  ","  ","  ","  ",B12,"  ","  ",1,"  ",1,"  ","  ",30,"   ",1,4,"  ",B12,120.637554,24.186262,3,66000,387130000C,(04)23289100,(04)25368667
133,2023,01,1,14,10,臺中市,南屯區,0,0,0,6,1,5,50,14,7,1,4,4,5,7,4,4,8,5,4,2,14,12,3,10,1,1,B03,7,2,1,8,1,7,"  ",12,12,1,6,3,B03,120.636407,24.132926,3,66000,387130000C,(04)23289100,(04)25368667
134,2023,01,1,14,17,臺中市,西區,0,0,0,,,,50,,,,,,,,,,,,,,,18,"  ","  ","  ","  ",B02,"  ","  ",1,"  ",1,"  ","  ",18,"   ",1,5,"  ",B02,120.665136,24.155601,3,66000,387130000C,(04)23289100,(04)25368667
135,2023,01,1,14,29,臺中市,北屯區,0,0,0,8,,,50,,,,,,,,,,,,,,,23,"  ","  ","  ","  ",B03,"  ","  ",1,"  ",2,"  ","  ",23,"   ",1,21,"  ",B03,120.702211,24.184916,3,66000,387130000C,(04)23289100,(04)25368667
136,2023,01,1,14,30,臺中市,西屯區,0,0,0,8,,,50,,,,,,,,,,,,,,,23,"  ","  ","  ","  ",B03,"  ","  ",1,"  ",2,"  ","  ",23,"   ",1,22,"  ",B03,120.635172,24.179435,3,66000,387130000C,(04)23289100,(04)25368667
137,2023,01,1,14,30,臺中市,西屯區,0,0,0,8,,,40,,,,,,,,,,,,,,,23,"  ","  ","  ","  ",B03,"  ","  ",1,"  ",1,"  ","  ",23,"   ",1,22,"  ",B03,120.643643,24.165818,3,66000,387130000C,(04)23289100,(04)25368667
138,2023,01,1,14,32,臺中市,西屯區,0,0,0,8,,,50,,,,,,,,,,,,,,,23,"  ","  ","  ","  ",B03,"  ","  ",1,"  ",1,"  ","  ",23,"   ",1,22,"  ",B03,120.656513,24.199729,3,66000,387130000C,(04)23289100,(04)25368667
139,2023,01,1,14,37,臺中市,中區,0,0,0,8,1,5,50,4,1,1,5,4,5,7,1,1,10,5,5,2,12,6,"  ","  ","  ","  ",C03,"  ","  ",1,"  ",2,"  ","  ",6,"   ",1,22,"  ",C03,120.678698,24.141769,3,66000,387130000C,(04)23289100,(04)25368667
140,2023,01,1,14,38,臺中市,西區,0,0,0,,,,50,,,,,,,,,,,,,,,12,"  ","  ","  ","  ",B03,"  ","  ",1,"  ",1,"  ","  ",12,"   ",1,5,"  ",B03,120.663002,24.150527,3,66000,387130000C,(04)23289100,(04)25368667
141,2023,01,1,14,38,臺中市,豐原區,0,0,0,6,,,1,,,,,,,,,,,,,,,12,"  ","  ","  ","  ",B03,"  ","  ",1,"  ",2,"  ","  ",12,12,1,22,"  ",B03,120.721572,24.251268,3,66000,387130000C,(04)23289100,(04)25368667
142,2023,01,1,14,40,臺中市,西區,0,0,0,,,,50,,,,,,,,,,,,,,,23,"  ","  ","  ","  ",B03,"  ","  ",1,"  ",1,"  ","  ",23,"   ",1,20,"  ",B03,120.66157,24.15561,3,66000,387130000C,(04)23289100,(04)25368667
143,2023,01,1,14,40,臺中市,西區,0,0,0,8,,,50,,,,,,,,,,,,,,,23,"  ","  ","  ","  ",B02,"  ","  ",1,"  ",1,"  ","  ",23,"   ",1,21,"  ",B02,120.673458,24.151338,3,66000,387130000C,(04)23289100,(04)25368667
144,2023,01,1,14,45,臺中市,龍井區,0,2,0,8,1,5,50,4,9,1,5,4,5,7,4,4,5,4,5,1,16,6,2,9,1,1,C03,7,5,1,10,2,12,"  ",6,6,1,16,8,C03,120.582893,24.178814,2,66000,387130000C,(04)23289100,(04)25368667
145,2023,01,1,14,46,臺中市,西區,0,0,0,8,,,50,,,,,,,,,,,,,,,23,"  ","  ","  ","  ",B03,"  ","  ",1,"  ",1,"  ","  ",23,"   ",1,21,"  ",B03,120.665876,24.139928,3,66000,387130000C,(04)23289100,(04)25368667
146,2023,01,1,14,48,臺中市,北區,0,0,0,,,,50,,,,,,,,,,,,,,,23,"  ","  ","  ","  ",B03,"  ","  ",1,"  ",2,"  ","  ",23,"   ",1,22,"  ",B03,120.674507,24.162862,3,66000,387130000C,(04)23289100,(04)25368667
147,2023,01,1,14,55,臺中市,梧棲區,0,0,0,,,,50,,,,,,,,,,,,,,,42,"  ","  ","  ","  ",B03,"  ","  ",1,"  ",2,"  ","  ",42,"   ",1,9,"  ",B03,120.525196,24.223231,3,66000,387130000C,(04)23289100,(04)25368667
148,2023,01,1,14,58,臺中市,豐原區,0,0,0,8,,,30,,,,,,,,,,,,,,,16,"  ","  ","  ","  ",C03,"  ","  ",1,"  ",2,"  ","  ",16,16,1,22,"  ",C03,120.721572,24.251268,3,66000,387130000C,(04)23289100,(04)25368667
149,2023,01,1,15,10,臺中市,西屯區,0,0,0,8,,,50,,,,,,,,,,,,,,,67,"  ","  ","  ","  ","   ","  ","  ","  ","  ","  ","  ","  ",67,"   ",1,"  ","  ","   ",120.6398,24.159025,3,66000,387130000C,(04)23289100,(04)25368667
150,2023,01,1,15,12,臺中市,北屯區,0,0,0,8,,,50,,,,,,,,,,,,,,,23,"  ","  ","  ","  ",C03,"  ","  ",1,"  ",11,"  ","  ",23,"   ",2,21,"  ",C03,120.698495,24.170434,3,66000,387130000C,(04)23289100,(04)25368667
151,2023,01,1,15,13,臺中市,東區,0,1,0,7,1,5,50,4,1,1,5,4,5,7,2,1,1,4,4,2,17,43,3,10,1,1,B03,7,9,1,8,2,15,"  ",43,43,1,22,8,B03,120.687116,24.136048,2,66000,387130000C,(04)23289100,(04)25368667
152,2023,01,1,15,22,臺中市,霧峰區,0,0,0,8,,,60,,,,,,,,,,,,,,,17,"  ","  ","  ","  ",B03,"  ","  ",1,"  ",2,"  ","  ",17,"   ",1,22,"  ",B03,120.663738,24.083444,3,66000,387130000C,(04)23289100,(04)25368667
153,2023,01,1,15,25,臺中市,西屯區,0,0,0,8,,,50,,,,,,,,,,,,,,,12,"  ","  ","  ","  ",B12,"  ","  ",1,"  ",1,"  ","  ",12,"   ",1,22,"  ",B12,120.61177,24.192175,3,66000,387130000C,(04)23289100,(04)25368667
154,2023,01,1,15,30,臺中市,西區,0,1,0,8,1,5,50,4,1,1,5,4,5,7,2,1,10,5,5,2,16,17,3,10,1,1,A02,7,9,1,2,2,2,"  ",17,17,1,20,8,A02,120.675855,24.133176,2,66000,387130000C,(04)23289100,(04)25368667
155,2023,01,1,15,40,臺中市,北屯區,0,0,0,8,,,50,,,,,,,,,,,,,,,23,"  ","  ","  ","  ",B03,"  ","  ",1,"  ",1,"  ","  ",23,"   ",1,22,"  ",B03,120.687023,24.168138,3,66000,387130000C,(04)23289100,(04)25368667
156,2023,01,1,15,45,臺中市,大里區,0,0,0,8,,,40,,,,,,,,,,,,,,,6,"  ","  ","  ","  ",B03,"  ","  ",1,"  ",2,"  ","  ",6,"   ",1,5,"  ",B03,120.698523,24.116176,3,66000,387130000C,(04)23289100,(04)25368667
157,2023,01,1,15,50,臺中市,西區,0,0,0,8,1,5,50,3,2,1,5,4,5,7,4,4,5,4,4,2,16,43,"  ","  ","  ","  ",C03,"  ","  ",1,"  ",11,"  ","  ",43,"   ",1,22,"  ",C03,120.674445,24.1344,3,66000,387130000C,(04)23289100,(04)25368667
158,2023,01,1,15,50,臺中市,梧棲區,0,0,0,7,1,5,30,14,9,1,5,4,5,7,4,4,10,5,5,2,17,23,3,10,1,1,B03,7,9,1,8,7,2,"  ",23,23,1,9,8,B03,120.541173,24.259157,3,66000,387130000C,(04)23289100,(04)25368667
159,2023,01,1,15,53,臺中市,北區,0,1,0,8,1,5,50,4,1,1,5,4,5,7,1,1,5,4,5,2,16,9,3,10,1,1,B03,7,6,1,8,2,5,"  ",9,9,1,22,8,B03,120.677352,24.151269,2,66000,387130000C,(04)23289100,(04)25368667
160,2023,01,1,15,56,臺中市,龍井區,0,0,0,8,,,70,,,,,,,,,,,,,,,12,"  ","  ","  ","  ",B12,"  ","  ",1,"  ",11,"  ","  ",12,"   ",1,12,"  ",B12,120.542251,24.217844,3,66000,387130000C,(04)23289100,(04)25368667
161,2023,01,1,15,59,臺中市,北區,0,0,0,8,,,50,,,,,,,,,,,,,,,23,"  ","  ","  ","  ",B03,"  ","  ",1,"  ",2,"  ","  ",23,"   ",1,22,"  ",B03,120.68601,24.14632,3,66000,387130000C,(04)23289100,(04)25368667
162,2023,01,1,16,0,臺中市,南區,0,0,0,8,1,5,50,14,7,1,5,4,5,7,4,4,1,4,5,2,13,23,3,10,1,1,B03,7,9,1,8,2,1,"  ",23,23,1,22,8,B03,120.67004,24.112788,3,66000,387130000C,(04)23289100,(04)25368667
163,2023,01,1,16,3,臺中市,北屯區,0,1,0,7,1,5,50,4,1,1,5,4,5,7,2,1,10,5,5,2,16,6,3,10,1,1,B03,7,6,1,8,2,2,"  ",6,6,1,22,8,B03,120.699599,24.1648,2,66000,387130000C,(04)23289100,(04)25368667
164,2023,01,1,16,5,臺中市,烏日區,0,0,0,8,,,30,,,,,,,,,,,,,,,23,"  ","  ","  ","  ",B03,"  ","  ",1,"  ",1,"  ","  ",23,"   ",1,22,"  ",B03,120.613515,24.107585,3,66000,387130000C,(04)23289100,(04)25368667
165,2023,01,1,16,9,臺中市,新社區,0,0,0,8,,,30,,,,,,,,,,,,,,,6,"  ","  ","  ","  ",B03,"  ","  ",1,"  ",2,"  ","  ",6,"   ",1,22,"  ",B03,120.825584,24.168091,3,66000,387130000C,(04)23289100,(04)25368667
166,2023,01,1,16,16,臺中市,東區,0,0,0,,,,50,,,,,,,,,,,,,,,23,"  ","  ","  ","  ",B02,"  ","  ",1,"  ",2,"  ","  ",23,"   ",1,18,"  ",B02,120.70796,24.133479,3,66000,387130000C,(04)23289100,(04)25368667
167,2023,01,1,16,18,臺中市,大里區,0,1,0,8,1,5,50,4,9,1,5,4,5,7,1,1,5,5,5,1,16,19,2,9,1,1,C03,7,1,1,10,2,11,"  ",19,19,1,5,8,C03,120.700108,24.102171,2,66000,387130000C,(04)23289100,(04)25368667
168,2023,01,1,16,21,臺中市,豐原區,0,0,0,8,,,50,,,,,,,,,,,,,,,16,"  ","  ","  ","  ",B03,"  ","  ",1,"  ",2,"  ","  ",16,"   ",1,22,"  ",B03,120.70678,24.243538,3,66000,387130000C,(04)23289100,(04)25368667
169,2023,01,1,16,27,臺中市,潭子區,0,1,0,7,1,5,60,3,2,1,5,4,4,7,4,4,1,5,5,2,13,16,2,8,1,1,C03,7,9,1,10,2,11,"  ",16,16,1,22,8,C03,120.703018,24.199899,2,66000,387130000C,(04)23289100,(04)25368667
170,2023,01,1,16,30,臺中市,北屯區,0,0,0,8,,,30,,,,,,,,,,,,,,,43,"  ","  ","  ","  ",B03,"  ","  ",1,"  ",1,"  ","  ",43,"   ",1,5,"  ",B03,120.704381,24.166349,3,66000,387130000C,(04)23289100,(04)25368667
171,2023,01,1,16,30,臺中市,霧峰區,0,0,0,8,,,50,,,,,,,,,,,,,,,19,"  ","  ","  ","  ",B03,"  ","  ",1,"  ",2,"  ","  ",19,"   ",1,9,"  ",B03,120.695726,24.065618,3,66000,387130000C,(04)23289100,(04)25368667
172,2023,01,1,16,31,臺中市,西屯區,0,1,0,7,1,5,50,4,1,1,5,4,5,7,2,1,10,5,5,2,16,7,2,9,1,1,C03,7,8,1,10,2,12,"  ",7,7,1,21,8,C03,120.642638,24.164319,2,66000,387130000C,(04)23289100,(04)25368667
173,2023,01,1,16,33,臺中市,沙鹿區,0,0,0,8,,,30,,,,,,,,,,,,,,,6,"  ","  ","  ","  ",B12,"  ","  ",1,"  ",2,"  ","  ",6,"   ",1,1,"  ",B12,120.565136,24.250441,3,66000,387130000C,(04)23289100,(04)25368667
174,2023,01,1,16,36,臺中市,北屯區,0,0,0,8,,,30,,,,,,,,,,,,,,,19,"  ","  ","  ","  ",B12,"  ","  ",1,"  ",1,"  ","  ",19,"   ",1,7,"  ",B12,120.778377,24.198736,3,66000,387130000C,(04)23289100,(04)25368667
175,2023,01,1,16,40,臺中市,東區,0,2,0,7,1,5,50,3,1,1,5,4,5,7,2,1,3,2,5,2,16,6,3,10,1,1,B12,7,5,1,8,2,5,"  ",6,6,1,21,8,B12,120.684925,24.135194,2,66000,387130000C,(04)23289100,(04)25368667
176,2023,01,1,16,40,臺中市,太平區,0,2,0,7,1,5,30,11,9,1,4,4,5,7,4,4,10,5,5,1,18,13,2,9,1,1,C03,7,9,1,10,2,12,"  ",13,13,1,18,8,C03,120.8029,24.14065,2,66000,387130000C,(04)23289100,(04)25368667
177,2023,01,1,16,42,臺中市,北區,0,2,0,8,1,5,50,14,9,1,5,4,5,7,4,4,5,5,5,2,13,16,3,10,1,1,C03,7,12,1,10,11,13,"  ",44,16,1,22,9,C03,120.687828,24.155224,2,66000,387130000C,(04)23289100,(04)25368667
178,2023,01,1,16,47,臺中市,太平區,0,3,0,8,1,5,50,3,2,1,5,4,5,7,4,4,5,5,5,1,16,26,2,9,1,1,C03,7,11,1,10,2,14,"  ",26,26,1,21,8,C03,120.722635,24.118788,2,66000,387130000C,(04)23289100,(04)25368667
179,2023,01,1,16,50,臺中市,龍井區,0,1,0,8,2,5,50,11,9,1,5,4,5,7,4,4,10,5,5,2,18,43,2,9,1,1,C03,7,9,1,10,2,14,"  ",43,43,1,18,8,C03,120.574289,24.196503,2,66000,387130000C,(04)23289100,(04)25368667
180,2023,01,1,16,51,臺中市,西區,0,0,0,,,,50,,,,,,,,,,,,,,,23,"  ","  ","  ","  ",B02,"  ","  ",1,"  ",1,"  ","  ",23,"   ",1,5,"  ",B02,120.658865,24.15087,3,66000,387130000C,(04)23289100,(04)25368667
181,2023,01,1,16,55,臺中市,北屯區,0,1,0,8,1,5,50,3,1,1,5,4,5,7,4,4,10,5,5,2,16,6,3,10,1,1,B12,7,5,1,8,2,1,"  ",6,6,1,21,8,B12,120.722504,24.163965,2,66000,387130000C,(04)23289100,(04)25368667
182,2023,01,1,16,59,臺中市,北區,0,0,0,8,,,50,,,,,,,,,,,,,,,23,"  ","  ","  ","  ",B03,"  ","  ",1,"  ",1,"  ","  ",23,"   ",1,5,"  ",B03,120.684839,24.167099,3,66000,387130000C,(04)23289100,(04)25368667
183,2023,01,1,16,59,臺中市,南屯區,0,1,0,8,3,5,50,4,18,1,5,4,5,7,1,1,10,5,5,2,3,15,3,10,1,1,B03,7,5,1,8,2,1,"  ",15,15,1,22,8,B03,120.634717,24.1484,2,66000,387130000C,(04)23289100,(04)25368667
184,2023,01,1,17,2,臺中市,霧峰區,0,0,0,8,,,30,,,,,,,,,,,,,,,12,"  ","  ","  ","  ",B03,"  ","  ",6,"  ",2,"  ","  ",12,"   ",1,3,"  ",B03,120.701786,24.063668,3,66000,387130000C,(04)23289100,(04)25368667
185,2023,01,1,17,3,臺中市,北屯區,0,0,0,8,,,50,,,,,,,,,,,,,,,16,"  ","  ","  ","  ",C03,"  ","  ",1,"  ",1,"  ","  ",16,"   ",1,22,"  ",C03,120.674658,24.174643,3,66000,387130000C,(04)23289100,(04)25368667
186,2023,01,1,17,5,臺中市,梧棲區,0,0,0,8,,,40,,,,,,,,,,,,,,,12,"  ","  ","  ","  ",B03,"  ","  ",1,"  ",2,"  ","  ",12,"   ",1,22,"  ",B03,120.531015,24.256014,3,66000,387130000C,(04)23289100,(04)25368667
187,2023,01,1,17,8,臺中市,北屯區,0,0,0,8,,,50,,,,,,,,,,,,,,,12,"  ","  ","  ","  ",B03,"  ","  ",1,"  ",1,"  ","  ",12,"   ",1,22,"  ",B03,120.686333,24.19024,3,66000,387130000C,(04)23289100,(04)25368667
188,2023,01,1,17,9,臺中市,潭子區,0,1,0,7,2,5,50,4,1,1,5,4,5,7,1,1,10,5,5,2,16,6,3,10,1,1,B03,7,5,1,8,2,5,"  ",6,6,1,22,8,B03,120.703197,24.207223,2,66000,387130000C,(04)23289100,(04)25368667
189,2023,01,1,17,19,臺中市,豐原區,0,1,0,8,1,5,50,3,18,1,5,4,5,7,1,1,10,5,5,2,3,15,3,10,3,4,B03,7,5,1,8,2,4,"  ",15,15,1,22,8,B03,120.759474,24.277088,2,66000,387130000C,(04)23289100,(04)25368667
190,2023,01,1,17,20,臺中市,西屯區,0,1,0,8,3,5,50,4,2,1,5,4,5,7,1,1,8,3,4,1,17,6,3,10,1,1,B03,7,6,1,8,2,6,"  ",6,6,1,22,8,B03,120.637664,24.163226,2,66000,387130000C,(04)23289100,(04)25368667
191,2023,01,1,17,21,臺中市,南屯區,0,0,0,8,,,50,,,,,,,,,,,,,,,16,"  ","  ","  ","  ",B12,"  ","  ",1,"  ",1,"  ","  ",16,"   ",1,22,"  ",B12,120.649761,24.153599,3,66000,387130000C,(04)23289100,(04)25368667
192,2023,01,1,17,27,臺中市,西屯區,0,0,0,8,,,50,,,,,,,,,,,,,,,23,"  ","  ","  ","  ",C03,"  ","  ",1,"  ",1,"  ","  ",23,"   ",1,22,"  ",C03,120.636504,24.171683,3,66000,387130000C,(04)23289100,(04)25368667
