序號,年,月,日,時,分,縣市,區,死亡數量,受傷數量,2-30,天候,光線,道路類別,速限_速度(公里),道路型態,事故位置,路面鋪裝,路面狀態,路面缺陷,障礙物,視距,號誌種類,號誌動作,分向設施,快車道或一般車道間,快慢車道間,路面邊線,事故類型及型態,主要肇因,受傷程度,主要傷處,保護裝備,行動電話,當事者區分,車輛用途,當事者行動狀態,駕駛資格情形,駕駛執照種類,飲酒情形,車輛撞擊部位最初,車輛撞擊部位其他,肇事因素個別,肇事因素主要,肇事逃逸,職業,旅次目的,車種,GPS緯度,GPS經度,事故類別,縣市別代碼,機關代碼,市話,傳真
96,2023,02,1,9,43,臺中市,潭子區,0,2,0,8,1,5,30,4,1,1,5,4,5,7,4,4,5,4,5,1,17,6,2,8,1,1,C03,7,5,1,10,2,15,"  ",6,6,1,22,8,C03,120.702513,24.194427,2,66000,387130000C,(04)23289100,(04)25368667
97,2023,02,1,9,50,臺中市,東區,0,1,0,8,1,5,50,4,1,1,5,4,5,7,1,1,9,4,5,2,1,23,3,10,1,1,B12,7,6,1,8,2,1,"  ",23,23,1,5,1,B12,120.694663,24.127541,2,66000,387130000C,(04)23289100,(04)25368667
98,2023,02,1,9,50,臺中市,神岡區,0,2,0,8,1,5,50,4,2,1,5,4,5,7,1,1,5,2,4,2,13,23,2,9,1,1,C03,7,9,1,10,2,11,"  ",23,16,1,22,9,C03,120.679964,24.248395,2,66000,387130000C,(04)23289100,(04)25368667
99,2023,02,1,9,55,臺中市,大甲區,0,1,0,8,1,5,50,14,9,1,5,4,5,7,4,4,9,5,5,1,12,17,3,10,1,1,B03,7,9,1,8,2,2,"  ",17,17,1,22,8,B03,120.616616,24.347191,2,66000,387130000C,(04)23289100,(04)25368667
100,2023,02,1,10,9,臺中市,大甲區,0,0,0,8,1,5,60,14,9,1,5,4,5,7,1,1,1,4,5,1,14,38,3,10,4,1,A11,7,14,1,2,2,6,"  ",38,38,1,22,4,A11,120.638771,24.362912,3,66000,387130000C,(04)23289100,(04)25368667
101,2023,02,1,10,11,臺中市,南屯區,0,0,0,8,,,50,,,,,,,,,,,,,,,12,"  ","  ","  ","  ",B03,"  ","  ",1,"  ",2,"  ","  ",12,"   ",1,22,"  ",B03,120.612253,24.140256,3,66000,387130000C,(04)23289100,(04)25368667
102,2023,02,1,10,13,臺中市,大雅區,0,0,0,8,,,30,,,,,,,,,,,,,,,23,"  ","  ","  ","  ",B03,"  ","  ",1,"  ",2,"  ","  ",23,"   ",1,22,"  ",B03,120.65352,24.226522,3,66000,387130000C,(04)23289100,(04)25368667
103,2023,02,1,10,13,臺中市,西屯區,0,1,0,8,1,5,50,4,1,1,5,4,5,7,1,1,10,5,5,2,16,6,3,10,3,4,B03,7,5,1,8,2,6,"  ",6,6,1,22,8,B03,120.637459,24.177604,2,66000,387130000C,(04)23289100,(04)25368667
104,2023,02,1,10,15,臺中市,沙鹿區,0,1,0,8,1,5,50,15,9,1,5,4,5,7,4,4,4,4,4,2,18,23,2,9,1,1,C03,7,9,1,10,2,14,"  ",23,23,1,22,9,C03,120.586265,24.246007,2,66000,387130000C,(04)23289100,(04)25368667
105,2023,02,1,10,17,臺中市,北屯區,0,1,0,8,1,5,50,14,9,1,5,4,5,7,4,4,5,5,5,2,12,1,2,9,1,1,C03,7,4,1,10,2,11,14,1,1,1,5,8,C03,120.669496,24.176338,2,66000,387130000C,(04)23289100,(04)25368667
106,2023,02,1,10,23,臺中市,太平區,0,1,0,8,1,5,50,4,1,1,5,4,5,7,1,1,10,5,5,2,19,43,2,8,1,1,F02,7,5,8,20,2,16,"  ",43,43,1,20,9,F02,120.714657,24.141459,2,66000,387130000C,(04)23289100,(04)25368667
107,2023,02,1,10,25,臺中市,北區,0,0,0,8,,,50,,,,,,,,,,,,,,,9,"  ","  ","  ","  ",B03,"  ","  ",1,"  ",1,"  ","  ",9,"   ",1,5,"  ",B03,120.673337,24.166906,3,66000,387130000C,(04)23289100,(04)25368667
108,2023,02,1,10,30,臺中市,北屯區,0,0,0,8,,,50,,,,,,,,,,,,,,,12,"  ","  ","  ","  ",B12,"  ","  ",1,"  ",2,"  ","  ",12,12,1,5,"  ",B12,120.68161,24.171809,3,66000,387130000C,(04)23289100,(04)25368667
109,2023,02,1,10,32,臺中市,西屯區,0,0,0,8,,,50,,,,,,,,,,,,,,,6,"  ","  ","  ","  ",B03,"  ","  ",1,"  ",1,"  ","  ",6,"   ",1,22,"  ",B03,120.625656,24.184746,3,66000,387130000C,(04)23289100,(04)25368667
110,2023,02,1,10,33,臺中市,大里區,0,1,0,8,1,5,60,4,1,1,5,4,5,7,1,1,1,2,4,1,16,6,3,10,1,1,B03,7,6,1,8,2,2,"  ",6,6,1,22,9,B03,120.687412,24.102232,2,66000,387130000C,(04)23289100,(04)25368667
111,2023,02,1,10,34,臺中市,豐原區,0,1,0,8,1,5,30,14,9,1,5,4,5,7,4,4,10,5,5,2,11,23,3,10,1,1,C03,7,15,1,10,2,14,"  ",23,5,1,22,8,C03,120.71461,24.247263,2,66000,387130000C,(04)23289100,(04)25368667
112,2023,02,1,10,43,臺中市,龍井區,0,1,0,8,1,5,40,11,7,1,5,4,5,7,4,4,4,5,4,2,20,22,2,1,3,4,B12,7,9,1,8,2,5,"  ",22,22,1,5,8,B12,120.505779,24.210122,2,66000,387130000C,(04)23289100,(04)25368667
113,2023,02,1,10,45,臺中市,大肚區,0,0,0,8,,,40,,,,,,,,,,,,,,,12,"  ","  ","  ","  ",B03,"  ","  ",1,"  ",2,"  ","  ",12,"   ",1,20,"  ",B03,120.544058,24.155701,3,66000,387130000C,(04)23289100,(04)25368667
114,2023,02,1,10,46,臺中市,沙鹿區,0,0,0,8,,,50,,,,,,,,,,,,,,,23,"  ","  ","  ","  ",B01,"  ","  ",1,"  ",2,"  ","  ",23,"   ",1,10,"  ",B01,120.562577,24.233416,4,66000,387130000C,(04)23289100,(04)25368667
115,2023,02,1,10,47,臺中市,豐原區,0,0,0,8,,,50,,,,,,,,,,,,,,,17,"  ","  ","  ","  ",A11,"  ","  ",1,"  ",2,"  ","  ",17,17,1,22,"  ",A11,120.802916,24.256438,3,66000,387130000C,(04)23289100,(04)25368667
116,2023,02,1,10,48,臺中市,東區,0,0,0,8,1,5,50,4,2,1,5,4,5,7,1,1,5,5,5,2,16,23,3,10,1,1,B11,7,6,1,8,9,2,"  ",23,23,2,5,8,B11,120.704664,24.144426,3,66000,387130000C,(04)23289100,(04)25368667
117,2023,02,1,10,52,臺中市,北屯區,0,1,0,8,1,5,50,14,9,1,5,4,5,7,4,4,5,4,5,2,13,16,2,9,1,1,C03,7,9,1,10,2,11,"  ",16,16,1,22,8,C03,120.669498,24.178795,2,66000,387130000C,(04)23289100,(04)25368667
118,2023,02,1,10,54,臺中市,烏日區,0,0,0,8,,,50,,,,,,,,,,,,,,,42,"  ","  ","  ","  ",B03,"  ","  ",1,"  ",2,"  ","  ",42,"   ",1,21,"  ",B03,120.602344,24.107268,3,66000,387130000C,(04)23289100,(04)25368667
119,2023,02,1,10,56,臺中市,北區,0,1,0,8,1,5,50,4,18,1,5,4,5,7,1,1,10,5,5,2,3,15,3,10,1,1,B12,7,5,1,8,2,5,"  ",15,15,1,22,8,B12,120.684456,24.142287,2,66000,387130000C,(04)23289100,(04)25368667
120,2023,02,1,10,56,臺中市,北屯區,0,0,0,8,,,50,,,,,,,,,,,,,,,25,"  ","  ","  ","  ",B03,"  ","  ",6,"  ",1,"  ","  ",25,"   ",1,5,"  ",B03,120.721558,24.181586,3,66000,387130000C,(04)23289100,(04)25368667
121,2023,02,1,10,58,臺中市,北區,0,1,0,8,1,5,50,3,1,1,5,4,5,7,4,4,10,5,5,2,17,12,3,10,1,1,B03,7,2,1,8,2,7,"  ",12,12,1,5,8,B03,120.68623,24.153438,2,66000,387130000C,(04)23289100,(04)25368667
122,2023,02,1,11,1,臺中市,西區,0,1,0,8,1,5,50,4,3,1,5,4,5,7,1,1,10,5,5,2,13,23,3,10,1,1,C03,7,9,1,10,2,12,"  ",23,23,1,5,8,C03,120.672769,24.135858,2,66000,387130000C,(04)23289100,(04)25368667
123,2023,02,1,11,9,臺中市,西屯區,0,1,0,8,1,5,50,3,1,1,5,4,5,7,1,1,8,4,4,1,16,10,3,10,1,4,B03,7,11,1,8,2,1,"  ",10,10,1,4,8,B03,120.653776,24.162591,2,66000,387130000C,(04)23289100,(04)25368667
124,2023,02,1,11,15,臺中市,霧峰區,0,0,0,8,,,60,,,,,,,,,,,,,,,12,"  ","  ","  ","  ",B02,"  ","  ",1,"  ",2,"  ","  ",12,"   ",1,4,"  ",B02,120.695967,24.054134,3,66000,387130000C,(04)23289100,(04)25368667
125,2023,02,1,11,16,臺中市,太平區,0,1,0,8,1,5,50,4,1,1,5,4,5,7,3,1,10,5,5,2,16,6,3,10,1,1,B03,7,5,1,3,2,8,"  ",6,6,1,22,5,B03,120.715994,24.134422,2,66000,387130000C,(04)23289100,(04)25368667
126,2023,02,1,11,18,臺中市,北屯區,0,0,0,8,,,50,,,,,,,,,,,,,,,16,"  ","  ","  ","  ",C03,"  ","  ",1,"  ",2,"  ","  ",16,"   ",1,5,"  ",C03,120.660605,24.178169,3,66000,387130000C,(04)23289100,(04)25368667
127,2023,02,1,11,20,臺中市,豐原區,0,1,0,8,1,5,50,3,2,1,5,4,5,7,1,1,10,5,5,2,17,42,2,9,1,1,C03,7,11,1,10,2,12,"  ",42,42,1,22,8,C03,120.749545,24.268486,2,66000,387130000C,(04)23289100,(04)25368667
128,2023,02,1,11,25,臺中市,北屯區,0,0,0,8,,,50,,,,,,,,,,,,,,,23,"  ","  ","  ","  ",B12,"  ","  ",1,"  ",2,"  ","  ",23,23,1,5,"  ",B12,120.666325,24.181716,3,66000,387130000C,(04)23289100,(04)25368667
129,2023,02,1,11,30,臺中市,潭子區,0,1,0,8,1,5,60,4,2,1,5,4,5,7,1,1,3,4,4,2,16,6,3,10,1,1,B03,7,6,1,8,2,2,"  ",6,6,1,22,8,B03,120.705066,24.209931,2,66000,387130000C,(04)23289100,(04)25368667
130,2023,02,1,11,30,臺中市,大雅區,0,1,0,8,1,5,30,4,1,1,5,4,5,7,4,4,10,5,5,2,17,6,3,10,1,1,C03,7,5,1,10,2,11,"  ",6,6,1,22,9,C03,120.648482,24.226041,2,66000,387130000C,(04)23289100,(04)25368667
131,2023,02,1,11,30,臺中市,清水區,0,0,0,,,,30,,,,,,,,,,,,,,,12,"  ","  ","  ","  ",B12,"  ","  ",1,"  ",2,"  ","  ",12,"   ",1,22,"  ",B12,120.540136,24.288165,3,66000,387130000C,(04)23289100,(04)25368667
132,2023,02,1,11,30,臺中市,神岡區,0,0,0,8,,,50,,,,,,,,,,,,,,,60,"  ","  ","  ","  ",H01,"  ","  ",8,"  ",10,"  ","  ",60,"   ",1,22,"  ",H01,120.659017,24.256874,3,66000,387130000C,(04)23289100,(04)25368667
133,2023,02,1,11,33,臺中市,西屯區,0,0,0,,,,30,,,,,,,,,,,,,,,42,"  ","  ","  ","  ",C03,"  ","  ",1,"  ",11,"  ","  ",42,"   ",2,21,"  ",C03,120.652371,24.161659,3,66000,387130000C,(04)23289100,(04)25368667
134,2023,02,1,11,40,臺中市,北屯區,0,1,0,8,1,5,50,4,1,1,5,4,5,7,2,1,10,5,5,2,13,26,2,9,1,1,C03,7,9,1,10,2,11,"  ",26,26,1,22,8,C03,120.686055,24.180346,2,66000,387130000C,(04)23289100,(04)25368667
135,2023,02,1,11,49,臺中市,東區,0,2,0,8,1,5,50,5,1,1,5,4,5,7,1,1,10,5,5,2,16,26,2,8,1,1,C03,7,15,1,10,2,14,"  ",26,26,1,5,8,C03,120.69664,24.140193,2,66000,387130000C,(04)23289100,(04)25368667
136,2023,02,1,11,49,臺中市,大里區,0,0,0,8,,,50,,,,,,,,,,,,,,,23,"  ","  ","  ","  ",B03,"  ","  ",1,"  ",2,"  ","  ",23,"   ",1,22,"  ",B03,120.670875,24.102571,3,66000,387130000C,(04)23289100,(04)25368667
137,2023,02,1,11,50,臺中市,沙鹿區,0,1,0,8,1,5,50,4,9,1,5,4,5,7,3,1,4,3,5,2,15,6,3,10,1,1,B12,7,9,1,8,2,1,"  ",6,6,1,3,8,B12,120.557832,24.233071,2,66000,387130000C,(04)23289100,(04)25368667
138,2023,02,1,11,57,臺中市,北區,0,0,0,8,,,50,,,,,,,,,,,,,,,19,"  ","  ","  ","  ",B03,"  ","  ",1,"  ",2,"  ","  ",19,"   ",1,5,"  ",B03,120.672064,24.155696,3,66000,387130000C,(04)23289100,(04)25368667
139,2023,02,1,12,2,臺中市,西屯區,0,3,0,8,1,5,50,5,1,1,5,4,5,7,1,1,5,3,5,2,16,26,3,10,1,1,B03,7,6,1,8,2,15,"  ",26,26,1,22,9,B03,120.660616,24.164175,2,66000,387130000C,(04)23289100,(04)25368667
140,2023,02,1,12,4,臺中市,北屯區,0,0,0,8,,,50,,,,,,,,,,,,,,,27,"  ","  ","  ","  ",B03,"  ","  ",1,"  ",2,"  ","  ",27,"   ",1,5,"  ",B03,120.71902,24.174089,3,66000,387130000C,(04)23289100,(04)25368667
141,2023,02,1,12,6,臺中市,霧峰區,0,1,0,8,1,5,50,14,7,1,5,4,5,7,4,4,1,4,5,1,17,23,3,10,3,4,B03,7,1,1,8,2,8,"  ",23,23,1,21,5,B03,120.699664,24.075545,2,66000,387130000C,(04)23289100,(04)25368667
142,2023,02,1,12,7,臺中市,沙鹿區,0,1,0,8,1,5,50,4,1,1,5,4,5,7,1,1,10,5,5,2,11,6,3,10,1,1,C03,7,5,1,10,2,11,"  ",6,6,1,5,9,C03,120.56193,24.23765,2,66000,387130000C,(04)23289100,(04)25368667
143,2023,02,1,12,8,臺中市,西屯區,0,1,0,8,1,5,1,3,20,1,5,4,5,7,4,4,5,5,4,2,16,19,2,7,3,4,C03,7,9,1,8,2,14,"  ",26,19,1,22,8,C03,120.631553,24.166055,2,66000,387130000C,(04)23289100,(04)25368667
144,2023,02,1,12,10,臺中市,北區,0,0,0,6,,,50,,,,,,,,,,,,,,,23,"  ","  ","  ","  ",C03,"  ","  ",1,"  ",1,"  ","  ",23,"   ",1,5,"  ",C03,120.676749,24.16912,3,66000,387130000C,(04)23289100,(04)25368667
145,2023,02,1,12,10,臺中市,烏日區,0,0,0,8,,,50,,,,,,,,,,,,,,,23,"  ","  ","  ","  ",B03,"  ","  ",1,"  ",2,"  ","  ",23,"   ",1,22,"  ",B03,120.614154,24.106946,3,66000,387130000C,(04)23289100,(04)25368667
146,2023,02,1,12,11,臺中市,西屯區,0,0,0,8,,,30,,,,,,,,,,,,,,,12,"  ","  ","  ","  ",B03,"  ","  ",1,"  ",1,"  ","  ",12,"   ",1,22,"  ",B03,120.626241,24.184363,3,66000,387130000C,(04)23289100,(04)25368667
147,2023,02,1,12,13,臺中市,西區,0,2,0,8,1,5,50,4,1,1,5,4,5,7,4,4,5,5,5,2,17,6,2,9,1,1,C03,7,9,1,10,2,12,"  ",6,6,1,22,8,C03,120.671595,24.146611,2,66000,387130000C,(04)23289100,(04)25368667
148,2023,02,1,12,16,臺中市,大甲區,0,1,0,8,1,5,50,14,9,1,5,4,5,7,4,4,4,5,5,2,12,23,3,10,1,1,B03,7,9,1,8,2,5,"  ",23,23,1,22,9,B03,120.627606,24.34712,2,66000,387130000C,(04)23289100,(04)25368667
149,2023,02,1,12,17,臺中市,北屯區,0,1,0,8,1,5,30,14,20,1,5,4,5,7,4,4,10,5,5,2,10,26,3,10,1,1,C03,7,9,1,10,2,11,"  ",26,26,1,5,8,C03,120.694033,24.171285,2,66000,387130000C,(04)23289100,(04)25368667
150,2023,02,1,12,21,臺中市,大肚區,0,1,0,8,1,5,50,14,13,1,5,4,5,7,4,4,1,5,5,2,16,19,3,10,1,1,B03,7,1,1,8,2,3,"  ",19,19,1,21,8,B03,120.549132,24.140849,2,66000,387130000C,(04)23289100,(04)25368667
151,2023,02,1,12,23,臺中市,北屯區,0,0,0,8,,,50,,,,,,,,,,,,,,,12,"  ","  ","  ","  ",B12,"  ","  ",1,"  ",1,"  ","  ",12,12,1,5,"  ",B12,120.695066,24.182492,3,66000,387130000C,(04)23289100,(04)25368667
152,2023,02,1,12,30,臺中市,西區,0,0,0,8,,,50,,,,,,,,,,,,,,,26,"  ","  ","  ","  ",B03,"  ","  ",1,"  ",1,"  ","  ",26,"   ",1,5,"  ",B03,120.660213,24.146548,3,66000,387130000C,(04)23289100,(04)25368667
153,2023,02,1,12,30,臺中市,北屯區,0,0,0,8,,,40,,,,,,,,,,,,,,,42,"  ","  ","  ","  ",C04,"  ","  ",1,"  ",1,"  ","  ",42,"   ",1,5,"  ",C04,120.688997,24.175759,3,66000,387130000C,(04)23289100,(04)25368667
154,2023,02,1,12,42,臺中市,龍井區,0,1,0,8,1,5,30,4,1,1,5,4,5,7,4,4,10,5,5,2,15,6,3,10,1,1,C03,7,9,1,10,2,14,"  ",6,6,1,5,5,C03,120.546935,24.214192,2,66000,387130000C,(04)23289100,(04)25368667
155,2023,02,1,12,46,臺中市,西區,0,1,0,8,1,5,50,14,7,1,5,4,5,7,4,4,5,5,4,2,16,7,2,9,1,1,C04,7,7,1,8,2,14,"  ",7,7,1,21,8,C04,120.655135,24.150315,2,66000,387130000C,(04)23289100,(04)25368667
156,2023,02,1,12,50,臺中市,烏日區,0,0,0,,,,50,,,,,,,,,,,,,,,23,"  ","  ","  ","  ",B03,"  ","  ",1,"  ",2,"  ","  ",23,"   ",1,21,"  ",B03,120.644225,24.085362,3,66000,387130000C,(04)23289100,(04)25368667
157,2023,02,1,12,56,臺中市,霧峰區,0,0,0,8,,,50,,,,,,,,,,,,,,,23,"  ","  ","  ","  ",B03,"  ","  ",1,"  ",2,"  ","  ",23,"   ",1,22,"  ",B03,120.69782,24.05743,3,66000,387130000C,(04)23289100,(04)25368667
158,2023,02,1,13,2,臺中市,神岡區,0,0,0,8,,,60,,,,,,,,,,,,,,,23,"  ","  ","  ","  ",B03,"  ","  ",1,"  ",2,"  ","  ",23,"   ",1,21,"  ",B03,120.708912,24.259361,3,66000,387130000C,(04)23289100,(04)25368667
159,2023,02,1,13,3,臺中市,東區,0,2,0,8,1,5,50,4,1,1,5,4,5,7,1,1,9,4,4,2,11,6,4,11,1,1,B03,7,5,7,19,9,1,"  ",6,6,1,5,1,B03,120.685897,24.135723,2,66000,387130000C,(04)23289100,(04)25368667
160,2023,02,1,13,7,臺中市,清水區,0,0,0,8,,,50,,,,,,,,,,,,,,,23,"  ","  ","  ","  ",B03,"  ","  ",1,"  ",2,"  ","  ",23,"   ",1,21,"  ",B03,120.578028,24.271165,3,66000,387130000C,(04)23289100,(04)25368667
161,2023,02,1,13,8,臺中市,北屯區,0,1,0,8,1,5,50,4,1,1,5,4,5,7,4,4,10,5,5,2,15,6,2,9,1,1,C03,7,9,1,10,2,11,"  ",6,6,1,5,8,C03,120.689048,24.17362,2,66000,387130000C,(04)23289100,(04)25368667
162,2023,02,1,13,9,臺中市,梧棲區,0,2,0,8,1,5,70,4,2,1,5,4,5,7,1,1,10,5,5,2,16,25,2,9,1,1,C03,7,6,1,10,2,11,"  ",25,25,1,9,8,C03,120.545059,24.226991,2,66000,387130000C,(04)23289100,(04)25368667
163,2023,02,1,13,25,臺中市,西屯區,0,2,0,8,1,5,50,4,1,1,5,4,5,7,1,1,10,5,5,2,17,6,2,9,3,4,C03,7,5,1,10,2,15,"  ",6,6,1,22,9,C03,120.650871,24.166529,2,66000,387130000C,(04)23289100,(04)25368667
164,2023,02,1,13,26,臺中市,太平區,0,0,0,8,,,50,,,,,,,,,,,,,,,6,"  ","  ","  ","  ",B03,"  ","  ",6,"  ",2,"  ","  ",6,"   ",1,21,"  ",B03,120.720536,24.156173,3,66000,387130000C,(04)23289100,(04)25368667
165,2023,02,1,13,27,臺中市,西區,0,1,0,8,1,5,30,4,1,1,5,4,5,7,1,1,10,5,5,2,13,23,3,10,3,4,B02,7,9,1,8,2,1,"  ",23,23,1,22,5,B02,120.653882,24.149942,2,66000,387130000C,(04)23289100,(04)25368667
166,2023,02,1,13,27,臺中市,清水區,0,1,0,8,1,5,50,3,1,1,5,4,5,7,4,4,10,5,5,2,16,6,3,10,1,1,B03,7,5,1,8,2,2,"  ",6,6,1,5,5,B03,120.554121,24.267668,2,66000,387130000C,(04)23289100,(04)25368667
167,2023,02,1,13,30,臺中市,神岡區,0,1,0,8,1,5,50,4,1,1,5,4,5,7,1,1,10,5,5,2,15,25,2,9,1,1,C03,7,9,1,10,2,11,"  ",25,25,1,22,9,C03,120.689322,24.257744,2,66000,387130000C,(04)23289100,(04)25368667
168,2023,02,1,13,32,臺中市,北屯區,0,2,0,8,1,5,50,3,5,1,5,4,5,7,4,4,10,4,5,2,17,19,2,6,1,1,C03,7,1,1,10,2,14,"  ",19,19,1,5,8,C03,120.71245,24.172689,2,66000,387130000C,(04)23289100,(04)25368667
169,2023,02,1,13,36,臺中市,南屯區,0,0,0,8,,,50,,,,,,,,,,,,,,,43,"  ","  ","  ","  ",B02,"  ","  ",1,"  ",2,"  ","  ",43,"   ",1,22,"  ",B02,120.646323,24.135976,3,66000,387130000C,(04)23289100,(04)25368667
170,2023,02,1,13,38,臺中市,大肚區,1,1,0,8,1,5,30,13,9,1,5,4,5,7,4,4,10,5,5,2,29,42,1,9,1,1,C03,7,6,6,10,11,11,"  ",42,42,1,20,8,C03,120.546977,24.15577,1,66000,387130000C,(04)23289100,(04)25368667
171,2023,02,1,13,43,臺中市,西區,0,2,0,8,1,5,50,4,1,1,5,4,5,7,4,4,9,5,5,2,15,6,2,9,1,1,C03,7,9,1,10,2,11,"  ",6,6,1,22,8,C03,120.668979,24.148413,2,66000,387130000C,(04)23289100,(04)25368667
172,2023,02,1,13,44,臺中市,北區,0,0,0,8,,,50,,,,,,,,,,,,,,,12,"  ","  ","  ","  ",B02,"  ","  ",1,"  ",1,"  ","  ",12,"   ",1,5,"  ",B02,120.668245,24.172822,3,66000,387130000C,(04)23289100,(04)25368667
173,2023,02,1,13,44,臺中市,北屯區,0,0,0,8,,,50,,,,,,,,,,,,,,,42,"  ","  ","  ","  ",B03,"  ","  ",1,"  ",1,"  ","  ",42,"   ",1,21,"  ",B03,120.684612,24.172064,3,66000,387130000C,(04)23289100,(04)25368667
174,2023,02,1,13,44,臺中市,大里區,0,1,0,8,1,5,50,14,13,1,5,4,5,7,4,4,5,5,5,2,16,42,2,9,1,1,C03,7,9,1,10,2,11,"  ",42,42,1,22,1,C03,120.700116,24.109611,2,66000,387130000C,(04)23289100,(04)25368667
175,2023,02,1,13,47,臺中市,大里區,0,0,0,8,,,60,,,,,,,,,,,,,,,18,"  ","  ","  ","  ",B03,"  ","  ",1,"  ",2,"  ","  ",18,"   ",1,4,"  ",B03,120.688835,24.078583,3,66000,387130000C,(04)23289100,(04)25368667
176,2023,02,1,13,50,臺中市,東區,0,1,0,8,1,5,50,4,1,1,5,4,5,7,1,1,10,5,5,2,13,23,3,10,1,1,C03,7,9,1,10,2,11,"  ",23,23,1,22,9,C03,120.708005,24.140565,2,66000,387130000C,(04)23289100,(04)25368667
177,2023,02,1,13,51,臺中市,西區,0,0,0,,,,50,,,,,,,,,,,,,,,23,"  ","  ","  ","  ",A11,"  ","  ",1,"  ",1,"  ","  ",23,"   ",1,10,"  ",A11,120.679815,24.135505,3,66000,387130000C,(04)23289100,(04)25368667
178,2023,02,1,13,51,臺中市,南屯區,0,1,0,8,1,5,50,14,12,1,5,4,5,7,4,4,5,4,4,2,17,19,3,10,1,1,B12,7,1,1,7,2,15,"  ",19,19,1,22,8,B12,120.616771,24.139469,2,66000,387130000C,(04)23289100,(04)25368667
179,2023,02,1,13,53,臺中市,東區,0,1,0,8,1,5,50,14,9,1,5,4,5,7,4,4,9,5,5,2,16,19,2,9,1,1,C03,7,1,1,10,2,14,"  ",19,19,1,3,5,C03,120.690664,24.133445,2,66000,387130000C,(04)23289100,(04)25368667
180,2023,02,1,13,53,臺中市,太平區,0,0,0,8,,,50,,,,,,,,,,,,,,,25,"  ","  ","  ","  ",B03,"  ","  ",1,"  ",2,"  ","  ",25,"   ",1,22,"  ",B03,120.711974,24.157263,3,66000,387130000C,(04)23289100,(04)25368667
181,2023,02,1,13,55,臺中市,中區,0,0,0,8,,,50,,,,,,,,,,,,,,,23,"  ","  ","  ","  ",B03,"  ","  ",1,"  ",1,"  ","  ",23,"   ",1,22,"  ",B03,120.681796,24.144577,3,66000,387130000C,(04)23289100,(04)25368667
182,2023,02,1,14,0,臺中市,南區,0,3,0,8,1,5,50,4,1,1,5,4,5,7,2,1,10,5,5,2,16,19,2,9,1,1,C03,7,1,1,10,2,11,"  ",19,19,1,22,8,C03,120.672699,24.131127,2,66000,387130000C,(04)23289100,(04)25368667
183,2023,02,1,14,0,臺中市,西屯區,0,0,0,8,,,30,,,,,,,,,,,,,,,9,"  ","  ","  ","  ",C03,"  ","  ",6,"  ",1,"  ","  ",9,9,1,22,"  ",C03,120.640378,24.177658,3,66000,387130000C,(04)23289100,(04)25368667
184,2023,02,1,14,2,臺中市,西區,0,1,0,8,1,5,50,4,1,1,5,4,5,7,1,1,1,4,4,2,16,6,3,10,1,1,B03,7,6,1,8,2,6,"  ",6,6,1,22,8,B03,120.66576,24.136553,2,66000,387130000C,(04)23289100,(04)25368667
185,2023,02,1,14,2,臺中市,太平區,0,0,0,8,,,50,,,,,,,,,,,,,,,23,"  ","  ","  ","  ",B11,"  ","  ",1,"  ",2,"  ","  ",23,"   ",1,22,"  ",B11,120.71393,24.138237,3,66000,387130000C,(04)23289100,(04)25368667
186,2023,02,1,14,2,臺中市,大甲區,0,0,0,8,,,50,,,,,,,,,,,,,,,12,"  ","  ","  ","  ",A12,"  ","  ",1,"  ",1,"  ","  ",12,"   ",1,22,"  ",A12,120.617612,24.337573,3,66000,387130000C,(04)23289100,(04)25368667
187,2023,02,1,14,5,臺中市,大里區,0,0,0,8,,,30,,,,,,,,,,,,,,,35,"  ","  ","  ","  ",B12,"  ","  ",1,"  ",1,"  ","  ",35,"   ",1,6,"  ",B12,120.696986,24.120655,3,66000,387130000C,(04)23289100,(04)25368667
188,2023,02,1,14,6,臺中市,西屯區,0,0,0,8,,,50,,,,,,,,,,,,,,,16,"  ","  ","  ","  ",A11,"  ","  ",1,"  ",2,"  ","  ",16,"   ",1,22,"  ",A11,120.606367,24.161788,3,66000,387130000C,(04)23289100,(04)25368667
189,2023,02,1,14,6,臺中市,大里區,0,1,0,8,1,5,40,3,2,1,5,4,5,7,4,4,5,5,5,2,17,26,3,10,1,1,B03,7,9,1,8,2,8,"  ",26,26,1,22,9,B03,120.678048,24.116514,2,66000,387130000C,(04)23289100,(04)25368667
190,2023,02,1,14,6,臺中市,大甲區,0,0,0,,,,60,,,,,,,,,,,,,,,25,"  ","  ","  ","  ",B03,"  ","  ",1,"  ",2,"  ","  ",25,"   ",1,21,"  ",B03,120.617679,24.351536,3,66000,387130000C,(04)23289100,(04)25368667
191,2023,02,1,14,9,臺中市,中區,0,1,0,8,1,5,50,5,2,1,5,4,5,7,4,4,1,4,5,2,12,42,3,10,1,1,B12,7,15,1,8,2,5,"  ",42,42,1,5,8,B12,120.681839,24.144905,2,66000,387130000C,(04)23289100,(04)25368667
192,2023,02,1,14,13,臺中市,太平區,0,2,0,8,1,5,50,3,1,1,5,4,5,7,4,4,10,5,5,2,16,26,3,10,1,1,B11,7,5,1,8,2,1,"  ",6,26,1,21,8,B11,120.710237,24.122201,2,66000,387130000C,(04)23289100,(04)25368667
