序號,年,月,日,時,分,縣市,區,死亡數量,受傷數量,2-30,天候,光線,道路類別,速限_速度(公里),道路型態,事故位置,路面鋪裝,路面狀態,路面缺陷,障礙物,視距,號誌種類,號誌動作,分向設施,快車道或一般車道間,快慢車道間,路面邊線,事故類型及型態,主要肇因,受傷程度,主要傷處,保護裝備,行動電話,當事者區分,車輛用途,當事者行動狀態,駕駛資格情形,駕駛執照種類,飲酒情形,車輛撞擊部位最初,車輛撞擊部位其他,肇事因素個別,肇事因素主要,肇事逃逸,職業,旅次目的,車種,GPS緯度,GPS經度,事故類別,縣市別代碼,機關代碼,市話,傳真
96,2023,04,1,10,29,臺中市,北屯區,0,2,0,6,1,5,50,3,1,1,4,4,5,7,4,4,10,5,5,2,16,8,2,9,1,1,C03,7,5,1,10,2,14,"  ",8,8,1,20,9,C03,120.733262,24.165381,2,66000,387130000C,(04)23289100,(04)25368667
97,2023,04,1,10,32,臺中市,太平區,0,1,0,6,1,5,50,4,9,1,4,4,5,7,4,4,5,5,4,2,17,8,3,10,1,1,B01,7,5,1,4,2,15,"  ",8,8,1,5,8,B01,120.707776,24.151094,2,66000,387130000C,(04)23289100,(04)25368667
98,2023,04,1,10,35,臺中市,北區,0,0,0,6,,,50,,,,,,,,,,,,,,,26,"  ","  ","  ","  ",B03,"  ","  ",1,"  ",1,"  ","  ",26,"   ",1,22,"  ",B03,120.694218,24.161292,3,66000,387130000C,(04)23289100,(04)25368667
99,2023,04,1,10,36,臺中市,豐原區,0,0,0,6,,,50,,,,,,,,,,,,,,,23,"  ","  ","  ","  ",B03,"  ","  ",1,"  ",2,"  ","  ",23,"   ",1,22,"  ",B03,120.722808,24.254447,3,66000,387130000C,(04)23289100,(04)25368667
100,2023,04,1,10,37,臺中市,東區,0,0,0,8,,,50,,,,,,,,,,,,,,,7,"  ","  ","  ","  ",C03,"  ","  ",1,"  ",9,"  ","  ",7,"   ",1,20,"  ",C03,120.69667,24.142298,3,66000,387130000C,(04)23289100,(04)25368667
101,2023,04,1,10,40,臺中市,西區,0,1,0,6,1,5,50,3,2,1,4,4,5,7,4,4,5,4,4,1,18,23,2,9,1,1,C03,7,9,1,10,2,14,"  ",23,23,1,21,8,C03,120.655131,24.14582,2,66000,387130000C,(04)23289100,(04)25368667
102,2023,04,1,10,42,臺中市,烏日區,0,0,0,6,,,60,,,,,,,,,,,,,,,16,"  ","  ","  ","  ",B03,"  ","  ",1,"  ",2,"  ","  ",16,16,1,21,"  ",B03,120.638228,24.107728,3,66000,387130000C,(04)23289100,(04)25368667
103,2023,04,1,10,45,臺中市,西屯區,0,1,0,8,1,5,5,14,9,1,5,4,5,7,4,4,4,3,5,2,1,23,2,9,1,1,C03,7,9,1,10,2,12,"  ",23,23,1,22,8,C03,120.639001,24.179978,2,66000,387130000C,(04)23289100,(04)25368667
104,2023,04,1,10,50,臺中市,烏日區,0,0,0,8,,,50,,,,,,,,,,,,,,,17,"  ","  ","  ","  ",B03,"  ","  ",1,"  ",2,"  ","  ",17,"   ",1,22,"  ",B03,120.618686,24.116093,3,66000,387130000C,(04)23289100,(04)25368667
105,2023,04,1,10,50,臺中市,神岡區,0,0,0,8,,,50,,,,,,,,,,,,,,,6,"  ","  ","  ","  ",B03,"  ","  ",1,"  ",2,"  ","  ",6,"   ",1,12,"  ",B03,120.695775,24.235709,3,66000,387130000C,(04)23289100,(04)25368667
106,2023,04,1,10,53,臺中市,南屯區,0,1,0,6,1,5,50,4,1,1,4,4,5,7,1,1,5,4,5,2,15,25,2,9,1,1,C03,7,9,1,10,2,12,"  ",25,25,1,22,8,C03,120.646624,24.146804,2,66000,387130000C,(04)23289100,(04)25368667
107,2023,04,1,10,56,臺中市,大甲區,0,0,0,6,4,8,50,14,9,1,4,4,5,7,4,4,5,4,4,1,12,18,"  ","  ","  ","  ",B03,"  ","  ",1,"  ",1,"  ","  ",18,18,1,22,"  ",B03,120.629259,24.353204,3,66000,387130000C,(04)23289100,(04)25368667
108,2023,04,1,11,0,臺中市,南區,0,1,0,6,1,5,40,15,22,1,4,4,5,7,4,4,1,2,4,2,17,23,2,9,1,1,C03,7,9,1,10,2,14,"  ",23,23,1,21,8,C03,120.678625,24.11904,2,66000,387130000C,(04)23289100,(04)25368667
109,2023,04,1,11,0,臺中市,太平區,0,0,0,6,,,50,,,,,,,,,,,,,,,42,"  ","  ","  ","  ",B03,"  ","  ",1,"  ",2,5,"  ",42,42,1,21,"  ",B03,120.710896,24.151066,3,66000,387130000C,(04)23289100,(04)25368667
110,2023,04,1,11,8,臺中市,霧峰區,0,0,0,6,,,60,,,,,,,,,,,,,,,19,"  ","  ","  ","  ",B03,"  ","  ",1,"  ",2,"  ","  ",19,"   ",1,4,"  ",B03,120.696199,24.0549,3,66000,387130000C,(04)23289100,(04)25368667
111,2023,04,1,11,10,臺中市,西區,0,1,0,6,1,5,50,4,1,1,4,4,5,7,4,4,10,5,5,2,17,43,2,9,1,1,C03,7,9,1,10,2,14,"  ",43,43,1,20,8,C03,120.661365,24.150356,2,66000,387130000C,(04)23289100,(04)25368667
112,2023,04,1,11,15,臺中市,東區,0,1,0,8,1,5,50,4,1,1,4,4,5,7,3,1,10,5,5,2,15,6,3,10,1,1,B03,7,9,1,8,2,2,"  ",6,6,1,19,8,B03,120.699079,24.142117,2,66000,387130000C,(04)23289100,(04)25368667
113,2023,04,1,11,23,臺中市,大肚區,0,0,0,6,,,70,,,,,,,,,,,,,,,23,"  ","  ","  ","  ",B03,"  ","  ",1,"  ",2,"  ","  ",23,"   ",1,21,"  ",B03,120.548412,24.143935,3,66000,387130000C,(04)23289100,(04)25368667
114,2023,04,1,11,25,臺中市,大里區,0,0,0,8,,,50,,,,,,,,,,,,,,,23,"  ","  ","  ","  ",A11,"  ","  ",1,"  ",2,"  ","  ",38,23,1,21,"  ",A11,120.69423,24.09142,3,66000,387130000C,(04)23289100,(04)25368667
115,2023,04,1,11,29,臺中市,北屯區,0,0,0,6,,,50,,,,,,,,,,,,,,,23,"  ","  ","  ","  ",C03,"  ","  ",1,"  ",1,"  ","  ",23,23,1,22,"  ",C03,120.691287,24.170528,4,66000,387130000C,(04)23289100,(04)25368667
116,2023,04,1,11,30,臺中市,西屯區,0,1,0,6,1,5,50,4,1,1,4,4,5,7,2,1,10,5,5,2,16,6,3,10,1,1,B03,7,5,1,8,2,5,"  ",6,16,1,22,8,B03,120.655135,24.16433,2,66000,387130000C,(04)23289100,(04)25368667
117,2023,04,1,11,34,臺中市,西區,0,0,0,8,1,5,50,14,9,1,5,4,5,7,4,4,5,5,5,2,12,38,"  ","  ","  ","  ",B03,"  ","  ",1,"  ",2,"  ","  ",38,"   ",1,21,"  ",B03,120.658448,24.148965,3,66000,387130000C,(04)23289100,(04)25368667
118,2023,04,1,11,34,臺中市,東區,0,1,0,6,1,5,50,5,1,1,4,4,5,7,1,1,9,4,5,2,12,9,3,10,1,1,B03,7,6,1,8,2,2,"  ",9,9,1,6,1,B03,120.693452,24.133073,2,66000,387130000C,(04)23289100,(04)25368667
119,2023,04,1,11,34,臺中市,烏日區,0,0,0,6,,,80,,,,,,,,,,,,,,,7,"  ","  ","  ","  ",B03,"  ","  ",1,"  ",2,"  ","  ",7,"   ",1,21,"  ",B03,120.616521,24.107356,3,66000,387130000C,(04)23289100,(04)25368667
120,2023,04,1,11,35,臺中市,豐原區,0,1,0,7,1,5,30,3,1,1,4,4,5,7,4,4,10,5,5,2,16,6,3,10,1,1,B12,7,6,1,7,2,8,"  ",6,6,1,22,8,B12,120.709228,24.24612,2,66000,387130000C,(04)23289100,(04)25368667
121,2023,04,1,11,38,臺中市,西屯區,0,1,0,6,1,5,50,14,9,1,4,4,5,7,4,4,5,4,5,2,16,40,3,10,1,1,B01,7,14,1,4,2,6,"  ",40,40,1,22,8,B01,120.654,24.164889,2,66000,387130000C,(04)23289100,(04)25368667
122,2023,04,1,11,39,臺中市,北屯區,0,0,0,6,,,50,,,,,,,,,,,,,,,43,"  ","  ","  ","  ","   ","  ","  ","  ","  ","  ","  ","  ",43,"   ",1,"  ","  ","   ",120.661819,24.189421,3,66000,387130000C,(04)23289100,(04)25368667
123,2023,04,1,11,40,臺中市,潭子區,0,0,0,6,,,60,,,,,,,,,,,,,,,19,"  ","  ","  ","  ",A04,"  ","  ",1,"  ",2,"  ","  ",19,19,1,22,"  ",A04,120.705147,24.212592,3,66000,387130000C,(04)23289100,(04)25368667
124,2023,04,1,11,42,臺中市,大甲區,0,0,0,6,,,50,,,,,,,,,,,,,,,23,"  ","  ","  ","  ",B03,"  ","  ",1,"  ",2,"  ","  ",23,23,1,19,"  ",B03,120.62584,24.34984,3,66000,387130000C,(04)23289100,(04)25368667
125,2023,04,1,11,43,臺中市,潭子區,0,1,0,8,1,5,40,14,7,1,5,4,5,7,4,4,1,5,5,1,13,23,2,8,1,1,B03,7,9,1,8,2,1,"  ",23,23,1,22,8,B03,120.696555,24.201,2,66000,387130000C,(04)23289100,(04)25368667
126,2023,04,1,11,43,臺中市,南屯區,0,0,0,8,,,50,,,,,,,,,,,,,,,17,"  ","  ","  ","  ",B03,"  ","  ",1,"  ",2,"  ","  ",17,"   ",1,22,"  ",B03,120.639131,24.139373,3,66000,387130000C,(04)23289100,(04)25368667
127,2023,04,1,11,43,臺中市,大甲區,0,0,0,,,,50,,,,,,,,,,,,,,,23,"  ","  ","  ","  ",B03,"  ","  ",1,"  ",1,"  ","  ",23,23,1,22,"  ",B03,120.62,24.341812,3,66000,387130000C,(04)23289100,(04)25368667
128,2023,04,1,11,44,臺中市,北屯區,0,0,0,6,,,50,,,,,,,,,,,,,,,23,"  ","  ","  ","  ",B03,"  ","  ",1,"  ",1,"  ","  ",23,"   ",1,5,"  ",B03,120.689875,24.163028,3,66000,387130000C,(04)23289100,(04)25368667
129,2023,04,1,11,44,臺中市,西屯區,0,0,0,6,,,50,,,,,,,,,,,,,,,19,"  ","  ","  ","  ",C03,"  ","  ",1,"  ",1,"  ","  ",19,"   ",1,22,"  ",C03,120.642802,24.164583,3,66000,387130000C,(04)23289100,(04)25368667
130,2023,04,1,11,45,臺中市,東勢區,0,0,0,8,,,50,,,,,,,,,,,,,,,16,"  ","  ","  ","  ",B03,"  ","  ",1,"  ",2,"  ","  ",16,"   ",1,22,"  ",B03,120.825769,24.263973,3,66000,387130000C,(04)23289100,(04)25368667
131,2023,04,1,11,45,臺中市,豐原區,0,0,0,8,,,50,,,,,,,,,,,,,,,12,"  ","  ","  ","  ",B03,"  ","  ",1,"  ",2,"  ","  ",12,"   ",1,22,"  ",B03,120.711441,24.248424,3,66000,387130000C,(04)23289100,(04)25368667
132,2023,04,1,11,46,臺中市,南區,0,1,0,6,1,5,30,4,1,1,4,4,5,7,4,4,10,5,5,2,15,6,2,8,1,1,C03,7,9,1,10,2,12,"  ",6,6,1,5,8,C03,120.67484,24.129171,2,66000,387130000C,(04)23289100,(04)25368667
133,2023,04,1,11,47,臺中市,北區,0,1,0,6,1,5,30,3,1,1,4,4,5,7,4,4,1,4,4,2,17,6,3,10,1,1,B03,7,6,1,8,2,8,"  ",6,6,1,5,5,B03,120.672574,24.169181,2,66000,387130000C,(04)23289100,(04)25368667
134,2023,04,1,11,49,臺中市,大雅區,0,0,0,8,,,50,,,,,,,,,,,,,,,23,"  ","  ","  ","  ",C03,"  ","  ",1,"  ",2,"  ","  ",23,"   ",1,22,"  ",C03,120.652733,24.22632,3,66000,387130000C,(04)23289100,(04)25368667
135,2023,04,1,11,50,臺中市,烏日區,0,0,0,8,,,50,,,,,,,,,,,,,,,42,"  ","  ","  ","  ",B03,"  ","  ",1,"  ",2,"  ","  ",42,"   ",1,22,"  ",B03,120.638645,24.108005,3,66000,387130000C,(04)23289100,(04)25368667
136,2023,04,1,11,50,臺中市,龍井區,0,1,0,6,1,5,30,3,1,1,4,4,5,7,4,4,10,5,5,2,13,6,3,10,3,4,B03,7,6,1,8,2,15,"  ",6,6,1,22,9,B03,120.573865,24.185695,2,66000,387130000C,(04)23289100,(04)25368667
137,2023,04,1,11,51,臺中市,大里區,0,1,0,6,1,5,50,14,8,1,4,4,5,7,4,4,5,5,4,1,16,19,3,10,1,1,C03,7,1,3,18,2,12,"  ",19,19,1,22,8,C03,120.68154,24.115073,2,66000,387130000C,(04)23289100,(04)25368667
138,2023,04,1,11,52,臺中市,南屯區,0,0,0,6,,,50,,,,,,,,,,,,,,,12,"  ","  ","  ","  ",B03,"  ","  ",1,"  ",2,"  ","  ",12,"   ",1,5,"  ",B03,120.647897,24.150534,3,66000,387130000C,(04)23289100,(04)25368667
139,2023,04,1,11,53,臺中市,南屯區,0,0,0,8,,,40,,,,,,,,,,,,,,,23,"  ","  ","  ","  ",B03,"  ","  ",1,"  ",1,"  ","  ",23,"   ",1,5,"  ",B03,120.638673,24.140082,3,66000,387130000C,(04)23289100,(04)25368667
140,2023,04,1,11,55,臺中市,大雅區,0,0,0,8,,,30,,,,,,,,,,,,,,,12,"  ","  ","  ","  ",B03,"  ","  ",1,"  ",2,"  ","  ",12,"   ",1,21,"  ",B03,120.63014,24.210027,3,66000,387130000C,(04)23289100,(04)25368667
141,2023,04,1,11,55,臺中市,西屯區,0,1,0,7,1,5,50,3,1,1,4,4,5,7,4,4,1,2,4,2,18,42,2,9,3,4,C03,7,11,1,10,1,14,"  ",42,42,1,22,8,C03,120.641411,24.159799,2,66000,387130000C,(04)23289100,(04)25368667
142,2023,04,1,11,57,臺中市,北區,0,1,0,6,1,5,50,3,2,1,4,4,5,7,4,4,3,2,3,1,17,23,2,9,3,4,C03,7,9,1,10,2,14,"  ",23,23,1,22,9,C03,120.678833,24.152067,2,66000,387130000C,(04)23289100,(04)25368667
143,2023,04,1,11,58,臺中市,潭子區,0,2,0,7,1,5,40,10,16,1,4,4,5,7,4,4,10,5,5,1,13,16,3,10,1,1,A12,7,9,1,3,2,1,"  ",16,16,1,22,9,A12,120.698828,24.201298,2,66000,387130000C,(04)23289100,(04)25368667
144,2023,04,1,12,2,臺中市,烏日區,0,2,0,8,1,5,50,3,7,1,4,4,5,7,4,4,5,4,4,2,16,26,3,10,1,1,F03,7,5,8,20,2,16,"  ",26,26,1,21,8,F03,120.60728,24.110265,2,66000,387130000C,(04)23289100,(04)25368667
145,2023,04,1,12,3,臺中市,東區,0,0,0,6,,,50,,,,,,,,,,,,,,,23,"  ","  ","  ","  ",B03,"  ","  ",1,"  ",2,"  ","  ",23,"   ",1,22,"  ",B03,120.70277,24.142903,3,66000,387130000C,(04)23289100,(04)25368667
146,2023,04,1,12,3,臺中市,豐原區,0,1,0,8,1,5,50,14,9,1,5,4,5,7,4,4,5,5,5,2,11,23,2,8,1,1,C03,7,7,4,11,2,11,"  ",23,23,1,22,8,C03,120.711852,24.248165,2,66000,387130000C,(04)23289100,(04)25368667
147,2023,04,1,12,8,臺中市,東區,0,0,0,,,,50,,,,,,,,,,,,,,,23,"  ","  ","  ","  ",B03,"  ","  ",1,"  ",2,"  ","  ",23,"   ",1,22,"  ",B03,120.694794,24.133049,3,66000,387130000C,(04)23289100,(04)25368667
148,2023,04,1,12,10,臺中市,北屯區,0,0,0,6,,,40,,,,,,,,,,,,,,,12,"  ","  ","  ","  ",B03,"  ",2,1,8,1,3,"  ",12,12,1,21,8,B03,120.725483,24.166806,3,66000,387130000C,(04)23289100,(04)25368667
149,2023,04,1,12,12,臺中市,北屯區,0,0,0,8,,,50,,,,,,,,,,,,,,,23,"  ","  ","  ","  ",B12,"  ","  ",1,"  ",1,"  ","  ",23,"   ",1,5,"  ",B12,120.68323,24.178363,3,66000,387130000C,(04)23289100,(04)25368667
150,2023,04,1,12,21,臺中市,西區,0,1,0,7,1,5,50,4,1,1,4,4,5,7,4,4,10,5,5,2,15,6,2,9,1,1,C03,7,9,1,10,2,12,"  ",6,6,1,5,8,C03,120.66718,24.14209,2,66000,387130000C,(04)23289100,(04)25368667
151,2023,04,1,12,24,臺中市,南屯區,0,1,0,6,1,5,50,4,1,1,4,4,5,7,1,1,5,4,4,2,15,25,3,10,3,4,B12,7,9,1,8,2,7,"  ",25,25,1,22,9,B12,120.652131,24.144953,2,66000,387130000C,(04)23289100,(04)25368667
152,2023,04,1,12,25,臺中市,沙鹿區,0,2,0,8,1,5,50,3,1,1,5,4,5,7,4,4,10,5,5,2,17,23,2,9,1,1,B12,7,5,1,8,2,1,"  ",23,23,1,21,8,B12,120.580229,24.212351,2,66000,387130000C,(04)23289100,(04)25368667
153,2023,04,1,12,28,臺中市,大里區,0,1,0,6,1,5,60,4,1,1,4,4,5,7,1,1,10,5,5,2,16,26,3,10,1,1,B03,7,6,1,8,2,2,"  ",26,26,1,5,5,B03,120.66416,24.083356,2,66000,387130000C,(04)23289100,(04)25368667
154,2023,04,1,12,34,臺中市,大里區,0,0,0,8,,,50,,,,,,,,,,,,,,,23,"  ","  ","  ","  ",B03,"  ","  ",1,"  ",1,"  ","  ",23,"   ",1,22,"  ",B03,120.680041,24.115115,3,66000,387130000C,(04)23289100,(04)25368667
155,2023,04,1,12,36,臺中市,西屯區,0,0,0,6,,,60,,,,,,,,,,,,,,,12,"  ","  ","  ","  ",B12,"  ","  ",1,"  ",2,"  ","  ",12,"   ",1,22,"  ",B12,120.652984,24.160721,3,66000,387130000C,(04)23289100,(04)25368667
156,2023,04,1,12,38,臺中市,北區,0,1,0,7,1,5,50,3,1,1,5,4,5,7,4,4,10,5,5,2,16,6,3,10,1,1,B03,7,6,1,8,2,5,"  ",6,6,1,22,9,B03,120.685152,24.165997,2,66000,387130000C,(04)23289100,(04)25368667
157,2023,04,1,12,38,臺中市,太平區,0,0,0,8,,,30,,,,,,,,,,,,,,,23,"  ","  ","  ","  ",B03,"  ","  ",1,"  ",2,"  ","  ",23,"   ",1,22,"  ",B03,120.727463,24.146138,3,66000,387130000C,(04)23289100,(04)25368667
158,2023,04,1,12,38,臺中市,后里區,0,0,0,8,1,5,50,3,1,1,5,4,5,7,1,1,4,5,4,1,13,23,3,10,1,1,B03,7,9,1,8,2,1,"  ",23,23,1,21,8,B03,120.712815,24.310445,3,66000,387130000C,(04)23289100,(04)25368667
159,2023,04,1,12,40,臺中市,大里區,0,0,0,6,,,80,,,,,,,,,,,,,,,23,"  ","  ","  ","  ",B03,"  ","  ",1,"  ",2,"  ","  ",23,"   ",1,5,"  ",B03,120.690704,24.098029,3,66000,387130000C,(04)23289100,(04)25368667
160,2023,04,1,12,40,臺中市,大里區,0,0,0,8,,,30,,,,,,,,,,,,,,,23,"  ","  ","  ","  ",B12,"  ","  ",1,"  ",2,"  ","  ",23,"   ",1,4,"  ",B12,120.711957,24.083207,3,66000,387130000C,(04)23289100,(04)25368667
161,2023,04,1,12,46,臺中市,北屯區,0,0,0,6,,,50,,,,,,,,,,,,,,,23,"  ","  ","  ","  ",B03,"  ","  ",1,"  ",1,"  ","  ",23,"   ",1,22,"  ",B03,120.673518,24.199222,3,66000,387130000C,(04)23289100,(04)25368667
162,2023,04,1,12,46,臺中市,西屯區,0,1,0,8,1,5,40,14,8,1,5,4,5,7,4,4,1,3,4,2,16,23,2,9,1,1,C03,7,9,1,10,2,12,"  ",23,23,1,22,8,C03,120.621138,24.183663,2,66000,387130000C,(04)23289100,(04)25368667
163,2023,04,1,12,46,臺中市,霧峰區,0,1,0,8,1,5,30,14,9,1,5,4,5,7,4,4,10,5,5,1,18,43,2,9,3,4,C03,7,9,1,10,2,15,"  ",43,43,1,21,8,C03,120.67997,24.068141,2,66000,387130000C,(04)23289100,(04)25368667
164,2023,04,1,12,47,臺中市,西屯區,0,1,0,6,1,5,50,4,1,1,4,4,5,7,1,1,10,5,5,2,16,6,2,8,3,4,C03,7,5,1,10,2,14,"  ",6,6,1,22,8,C03,120.645446,24.172341,2,66000,387130000C,(04)23289100,(04)25368667
165,2023,04,1,12,50,臺中市,西區,0,0,0,8,,,50,,,,,,,,,,,,,,,23,"  ","  ","  ","  ",C03,"  ","  ",1,"  ",1,"  ","  ",23,23,1,21,"  ",C03,120.662607,24.156146,3,66000,387130000C,(04)23289100,(04)25368667
166,2023,04,1,12,51,臺中市,清水區,0,0,0,8,,,90,,,,,,,,,,,,,,,16,"  ","  ","  ","  ",B03,"  ","  ",1,"  ",2,"  ","  ",16,"   ",1,21,"  ",B03,120.561601,24.314384,3,66000,387130000C,(04)23289100,(04)25368667
167,2023,04,1,12,52,臺中市,南屯區,0,1,0,6,1,5,50,4,1,1,4,4,5,7,4,4,5,4,4,2,18,43,2,9,1,1,C03,7,9,1,10,2,14,"  ",43,43,1,22,8,C03,120.652063,24.137885,2,66000,387130000C,(04)23289100,(04)25368667
168,2023,04,1,12,56,臺中市,北屯區,0,0,0,6,,,50,,,,,,,,,,,,,,,12,"  ","  ","  ","  ",B03,"  ","  ",1,"  ",1,"  ","  ",12,"   ",1,22,"  ",B03,120.689327,24.201289,3,66000,387130000C,(04)23289100,(04)25368667
169,2023,04,1,12,57,臺中市,西屯區,0,0,0,8,,,50,,,,,,,,,,,,,,,23,"  ","  ","  ","  ",B03,"  ","  ",1,"  ",1,"  ","  ",23,"   ",1,22,"  ",B03,120.634678,24.172963,3,66000,387130000C,(04)23289100,(04)25368667
170,2023,04,1,12,57,臺中市,太平區,0,0,0,6,,,50,,,,,,,,,,,,,,,23,"  ","  ","  ","  ",B12,"  ","  ",1,"  ",1,"  ","  ",23,"   ",1,5,"  ",B12,120.713266,24.144662,3,66000,387130000C,(04)23289100,(04)25368667
171,2023,04,1,13,2,臺中市,神岡區,0,1,0,7,1,5,50,4,1,1,5,4,5,7,1,1,1,4,4,1,16,6,3,10,1,1,B03,7,5,1,8,2,6,"  ",6,6,1,22,8,B03,120.684244,24.246621,2,66000,387130000C,(04)23289100,(04)25368667
172,2023,04,1,13,19,臺中市,西區,0,0,0,,,,50,,,,,,,,,,,,,,,23,"  ","  ","  ","  ",B03,"  ","  ",1,"  ",2,"  ","  ",23,"   ",1,20,"  ",B03,120.657375,24.146713,3,66000,387130000C,(04)23289100,(04)25368667
173,2023,04,1,13,19,臺中市,北區,0,0,0,8,1,5,50,14,9,1,5,4,5,7,4,4,5,4,5,2,12,23,3,10,1,1,B03,7,9,1,8,2,2,"  ",23,23,1,5,5,B03,120.668769,24.166816,3,66000,387130000C,(04)23289100,(04)25368667
174,2023,04,1,13,30,臺中市,西屯區,0,0,0,6,,,50,,,,,,,,,,,,,,,16,"  ","  ","  ","  ",B03,"  ","  ",1,"  ",2,"  ","  ",16,16,1,22,"  ",B03,120.65263,24.166498,3,66000,387130000C,(04)23289100,(04)25368667
175,2023,04,1,13,31,臺中市,西屯區,0,1,0,7,1,5,50,4,1,1,5,4,5,7,1,1,10,5,5,2,16,10,3,10,1,1,B03,7,11,1,8,2,5,"  ",10,10,1,22,8,B03,120.64788,24.169814,2,66000,387130000C,(04)23289100,(04)25368667
176,2023,04,1,13,32,臺中市,西屯區,0,1,0,8,1,5,50,14,9,1,5,4,5,7,4,4,1,3,1,2,16,7,3,10,1,1,B03,7,8,1,8,2,2,"  ",7,7,1,22,8,B03,120.652761,24.16713,2,66000,387130000C,(04)23289100,(04)25368667
177,2023,04,1,13,35,臺中市,豐原區,0,1,0,8,1,5,50,4,1,1,5,4,5,7,1,1,10,5,5,2,9,60,3,10,4,5,H01,8,20,8,20,2,16,"  ",60,60,1,22,8,H01,120.744513,24.264563,2,66000,387130000C,(04)23289100,(04)25368667
178,2023,04,1,13,36,臺中市,外埔區,0,1,0,8,1,5,50,14,7,1,5,4,5,7,4,4,5,5,4,2,17,40,3,10,1,1,B03,7,13,1,8,2,4,"  ",40,40,1,21,8,B03,120.65581,24.331903,2,66000,387130000C,(04)23289100,(04)25368667
179,2023,04,1,13,40,臺中市,北屯區,0,0,0,6,,,50,,,,,,,,,,,,,,,23,"  ","  ","  ","  ",B03,"  ","  ",1,"  ",1,"  ","  ",23,"   ",1,22,"  ",B03,120.69375,24.163502,3,66000,387130000C,(04)23289100,(04)25368667
180,2023,04,1,13,40,臺中市,豐原區,0,0,0,8,,,30,,,,,,,,,,,,,,,12,"  ","  ","  ","  ",B03,"  ","  ",1,"  ",2,"  ","  ",12,"   ",1,22,"  ",B03,120.712533,24.249208,3,66000,387130000C,(04)23289100,(04)25368667
181,2023,04,1,13,43,臺中市,北屯區,0,0,0,6,,,50,,,,,,,,,,,,,,,23,"  ","  ","  ","  ",B03,"  ","  ",1,"  ",2,"  ","  ",23,"   ",1,22,"  ",B03,120.714402,24.160332,3,66000,387130000C,(04)23289100,(04)25368667
182,2023,04,1,13,45,臺中市,北區,0,1,0,7,1,5,50,11,9,1,5,4,5,7,4,4,5,4,5,2,16,23,2,9,3,4,C03,7,10,3,18,2,14,"  ",23,23,1,22,9,C03,120.682794,24.157924,2,66000,387130000C,(04)23289100,(04)25368667
183,2023,04,1,13,45,臺中市,西屯區,0,1,0,7,1,5,50,4,1,1,4,4,5,7,2,1,5,4,4,2,15,25,2,9,3,4,C03,7,9,1,10,2,11,"  ",25,25,1,22,8,C03,120.664228,24.182621,2,66000,387130000C,(04)23289100,(04)25368667
184,2023,04,1,13,46,臺中市,南屯區,0,0,0,,,,50,,,,,,,,,,,,,,,16,"  ","  ","  ","  ",B03,"  ","  ",1,"  ",2,"  ","  ",16,"   ",1,22,"  ",B03,120.649935,24.139662,3,66000,387130000C,(04)23289100,(04)25368667
185,2023,04,1,13,46,臺中市,霧峰區,0,1,0,8,1,5,50,4,1,1,5,4,5,7,1,1,10,5,5,1,16,9,3,10,1,1,B03,7,6,1,8,2,5,"  ",9,9,1,4,8,B03,120.692809,24.058471,2,66000,387130000C,(04)23289100,(04)25368667
186,2023,04,1,13,48,臺中市,西屯區,0,1,0,7,1,5,50,4,18,1,4,4,5,7,1,1,10,5,5,2,3,15,3,10,3,4,B03,7,5,1,8,2,1,"  ",15,15,1,22,8,B03,120.615457,24.174604,2,66000,387130000C,(04)23289100,(04)25368667
187,2023,04,1,13,48,臺中市,霧峰區,0,1,0,7,1,5,30,3,1,1,5,4,5,7,4,4,5,5,5,1,16,6,3,10,3,4,C03,7,5,1,10,2,11,"  ",6,6,1,22,8,C03,120.700515,24.069242,2,66000,387130000C,(04)23289100,(04)25368667
188,2023,04,1,13,49,臺中市,北區,0,0,0,8,,,50,,,,,,,,,,,,,,,13,"  ","  ","  ","  ",C03,"  ","  ",2,"  ",1,"  ","  ",13,"   ",1,22,"  ",C03,120.685152,24.165997,3,66000,387130000C,(04)23289100,(04)25368667
189,2023,04,1,13,51,臺中市,中區,0,2,0,8,1,5,50,4,1,1,5,4,5,7,4,4,10,5,5,2,13,44,2,9,3,4,C03,7,9,1,10,2,11,"  ",16,44,1,21,8,C03,120.677481,24.146921,2,66000,387130000C,(04)23289100,(04)25368667
190,2023,04,1,14,4,臺中市,烏日區,0,2,0,7,1,5,50,14,9,1,5,4,5,7,4,4,5,4,5,1,16,26,3,10,1,1,C03,7,14,1,10,2,13,"  ",26,26,1,5,7,C03,120.590286,24.180968,2,66000,387130000C,(04)23289100,(04)25368667
191,2023,04,1,14,7,臺中市,豐原區,0,0,0,6,,,30,,,,,,,,,,,,,,,12,"  ","  ","  ","  ",B12,"  ","  ",1,"  ",2,"  ","  ",12,"   ",1,22,"  ",B12,120.719181,24.266251,3,66000,387130000C,(04)23289100,(04)25368667
192,2023,04,1,14,28,臺中市,西區,0,1,0,8,1,5,50,14,9,1,5,4,5,7,4,4,5,5,5,2,12,19,3,10,1,1,B03,7,1,1,8,2,8,"  ",19,19,1,5,8,B03,120.671718,24.140505,2,66000,387130000C,(04)23289100,(04)25368667
