序號,縣市別代碼,機關代碼,市話,傳真,年,月,日,時,分,縣市,區,死亡數量,受傷數量,2-30,天候,光線,道路類別,速限,道路型態,事故位置,路面鋪裝,路面狀態,路面缺陷,障礙物,視距,號誌種類,號誌動作,分向設施,快車道或一般車道間,快慢車道間,路面邊線,事故類型及型態,主要肇因,受傷程度,主要傷處,保護裝備,行動電話,當事者區分(類別),車輛用途,當事者行動狀態,駕駛資格情形,駕駛執照種類,飲酒情形,車輛撞擊部位最初,車輛撞擊部位其他,肇事因素個別,肇事因素主要,肇事逃逸,職業,旅次目的,車種,GPS座標X,GPS座標Y,事故類別
104,66000,387130000C,(04)23274275,(04)23288582,2023,8,1,9,6,臺中市,太平區,0,1,0,7,3,6,30,4,1,1,5,4,6,6,4,4,10,5,5,2,15,15,2,9,2,1,C03,7,9,1,10,2,12,,15,15,1,12,4,C03,120.725806,24.142989,2
105,66000,387130000C,(04)23274275,(04)23288582,2023,8,1,9,6,臺中市,神岡區,0,0,0,7,,,50,,,,,,,,,,,,,,13,7,,,,,B03,,,1,,1,,,7,,1,12,4,B03,120.692025,24.248092,3
106,66000,387130000C,(04)23274275,(04)23288582,2023,8,1,9,8,臺中市,北區,0,0,0,7,,,50,,,,,,,,,,,,,,17,43,,,,,C03,,,1,,2,,,43,,1,12,4,C03,120.694418,24.159898,3
107,66000,387130000C,(04)23274275,(04)23288582,2023,8,1,9,10,臺中市,霧峰區,0,0,0,7,,,50,,,,,,,,,,,,,,,87,,,,,,,,,,,,,87,,1,,,,120.678829,24.0648,3
108,66000,387130000C,(04)23274275,(04)23288582,2023,8,1,9,12,臺中市,北屯區,0,1,0,7,2,6,50,4,1,1,5,4,6,6,4,4,5,5,4,2,16,14,3,10,3,1,B02,7,5,1,8,2,5,,14,14,1,12,4,B02,120.690622,24.17263,2
109,66000,387130000C,(04)23274275,(04)23288582,2023,8,1,9,12,臺中市,西屯區,0,0,0,7,,,40,,,,,,,,,,,,,,,55,,,,,B03,,,1,,1,,,55,,1,12,4,B03,120.625889,24.177838,3
110,66000,387130000C,(04)23274275,(04)23288582,2023,8,1,9,15,臺中市,西屯區,0,2,0,7,3,6,50,4,1,1,5,4,6,6,1,1,10,5,5,2,13,7,2,9,2,1,C03,7,9,1,10,2,11,,7,7,1,12,4,C03,120.651201,24.166899,2
111,66000,387130000C,(04)23274275,(04)23288582,2023,8,1,9,17,臺中市,西區,0,0,0,7,,,40,,,,,,,,,,,,,,13,84,,,,,B03,,,1,,1,,,84,,1,12,4,B03,120.657264,24.144007,3
112,66000,387130000C,(04)23274275,(04)23288582,2023,8,1,9,23,臺中市,東區,0,1,0,7,1,6,50,3,1,1,5,4,6,6,4,4,9,4,5,2,16,47,3,10,3,1,B03,7,5,1,8,2,1,,47,47,1,12,4,B03,120.692931,24.131051,2
113,66000,387130000C,(04)23274275,(04)23288582,2023,8,1,9,29,臺中市,南屯區,0,0,0,7,,,50,,,,,,,,,,,,,,,7,,,,,B03,,,1,,1,,,7,7,1,13,4,B03,120.630846,24.14649,3
114,66000,387130000C,(04)23274275,(04)23288582,2023,8,1,9,36,臺中市,西區,0,0,0,7,,,50,,,,,,,,,,,,,,13,58,,,,,B03,,,1,,2,,,58,,1,13,4,B03,120.670699,24.137596,3
115,66000,387130000C,(04)23274275,(04)23288582,2023,8,1,9,41,臺中市,清水區,0,1,0,7,3,6,50,4,2,1,5,4,6,6,1,1,1,4,4,2,16,22,2,9,1,1,F03,7,5,7,21,2,14,,22,22,1,12,4,F03,120.577053,24.272998,2
116,66000,387130000C,(04)23274275,(04)23288582,2023,8,1,9,45,臺中市,烏日區,0,1,0,7,3,6,50,4,1,1,5,4,6,6,4,4,10,5,4,2,16,13,2,9,2,1,C03,7,9,3,19,2,12,14,13,13,1,12,4,C03,120.625775,24.102769,2
117,66000,387130000C,(04)23274275,(04)23288582,2023,8,1,9,47,臺中市,中區,0,2,0,7,2,6,50,4,1,1,5,4,6,6,1,1,10,5,5,2,12,7,2,8,1,1,C03,7,9,1,10,2,11,,7,7,1,13,4,C03,120.684456,24.142287,2
118,66000,387130000C,(04)23274275,(04)23288582,2023,8,1,9,48,臺中市,北屯區,0,0,0,7,,,50,,,,,,,,,,,,,,,84,,,,,B03,,,1,,1,,,84,,1,12,4,B03,120.661828,24.189463,3
119,66000,387130000C,(04)23274275,(04)23288582,2023,8,1,9,57,臺中市,霧峰區,0,0,0,7,,,30,,,,,,,,,,,,,,11,8,,,,,B03,,,1,,2,,,8,,1,13,4,B03,120.652646,24.072081,3
120,66000,387130000C,(04)23274275,(04)23288582,2023,8,1,10,7,臺中市,潭子區,0,0,0,7,,,60,,,,,,,,,,,,,,,59,,,,,B03,,,1,,2,,,59,,1,13,4,B03,120.702361,24.191073,3
121,66000,387130000C,(04)23274275,(04)23288582,2023,8,1,10,22,臺中市,大里區,0,2,0,7,2,6,30,4,2,1,5,4,6,6,4,4,10,5,5,2,16,48,2,9,1,1,C03,7,6,1,10,2,12,,48,48,1,6,4,C03,120.667988,24.085646,2
122,66000,387130000C,(04)23274275,(04)23288582,2023,8,1,10,23,臺中市,南區,0,0,0,7,,,50,,,,,,,,,,,,,,,84,,,,,B12,,,1,,2,,,84,,1,12,4,B12,120.666175,24.125256,3
123,66000,387130000C,(04)23274275,(04)23288582,2023,8,1,10,26,臺中市,北區,0,1,0,7,2,6,50,5,1,1,5,4,6,6,1,1,10,5,5,2,17,40,2,9,1,1,C03,7,15,1,10,2,14,,40,40,1,13,4,C03,120.683437,24.15371,2
124,66000,387130000C,(04)23274275,(04)23288582,2023,8,1,10,26,臺中市,北屯區,0,0,0,7,,,50,,,,,,,,,,,,,,,84,,,,,B03,,,1,,2,,,84,,1,12,4,B03,120.684487,24.196406,3
125,66000,387130000C,(04)23274275,(04)23288582,2023,8,1,10,29,臺中市,大雅區,0,1,0,7,3,6,30,13,9,1,5,4,6,6,4,4,10,5,5,1,7,59,3,10,2,1,C03,7,9,1,10,2,11,,59,59,1,12,4,C03,120.658967,24.209022,2
126,66000,387130000C,(04)23274275,(04)23288582,2023,8,1,10,30,臺中市,西屯區,0,1,0,7,2,6,60,4,1,1,5,4,6,6,2,1,10,5,5,2,12,40,3,10,3,1,B03,7,7,1,8,2,5,,40,40,1,13,4,B03,120.638465,24.155204,2
127,66000,387130000C,(04)23274275,(04)23288582,2023,8,1,10,33,臺中市,石岡區,0,1,0,7,3,6,40,3,9,1,5,4,6,6,4,4,10,5,5,2,20,84,2,9,5,4,C03,7,5,1,10,2,11,,84,84,1,5,4,C03,120.771515,24.26263,2
128,66000,387130000C,(04)23274275,(04)23288582,2023,8,1,10,34,臺中市,大雅區,0,0,0,7,,,50,,,,,,,,,,,,,,,8,,,,,A41,,,1,,1,,,8,,1,12,4,A41,120.667625,24.215691,3
129,66000,387130000C,(04)23274275,(04)23288582,2023,8,1,10,45,臺中市,南區,0,1,0,7,3,6,50,3,1,1,5,4,6,6,4,4,5,5,5,2,15,14,3,10,3,1,B01,7,15,1,4,2,8,,14,14,1,6,4,B01,120.655073,24.113532,2
130,66000,387130000C,(04)23274275,(04)23288582,2023,8,1,10,47,臺中市,豐原區,0,0,0,7,,,60,,,,,,,,,,,,,,14,49,,,,,B03,,,1,,2,,,49,,1,13,4,B03,120.735232,24.246951,4
131,66000,387130000C,(04)23274275,(04)23288582,2023,8,1,10,49,臺中市,西屯區,0,0,0,7,,,50,,,,,,,,,,,,,,,84,,,,,B03,,,1,,1,,,84,,1,13,4,B03,120.635989,24.169183,3
132,66000,387130000C,(04)23274275,(04)23288582,2023,8,1,10,57,臺中市,烏日區,0,1,0,7,2,6,50,4,1,1,5,4,6,6,2,1,1,2,1,1,16,21,3,10,3,1,B12,7,9,1,8,2,8,,21,21,1,12,4,B12,120.648123,24.085967,2
133,66000,387130000C,(04)23274275,(04)23288582,2023,8,1,10,59,臺中市,新社區,0,0,0,7,,,30,,,,,,,,,,,,,,16,51,,,,,B03,,,1,,2,,,51,51,1,13,4,B03,120.81207,24.196107,3
134,66000,387130000C,(04)23274275,(04)23288582,2023,8,1,11,0,臺中市,南區,0,1,0,7,2,6,50,3,1,1,5,4,6,6,4,4,10,5,5,2,12,7,2,9,1,1,C03,7,9,1,10,2,11,,7,7,1,13,4,C03,120.658647,24.127999,2
135,66000,387130000C,(04)23274275,(04)23288582,2023,8,1,11,0,臺中市,清水區,0,0,0,7,,,70,,,,,,,,,,,,,,12,42,,,,,A41,,,1,,2,,,42,,1,12,4,A41,120.579049,24.301558,3
136,66000,387130000C,(04)23274275,(04)23288582,2023,8,1,11,1,臺中市,東區,0,2,0,7,1,6,50,3,1,1,5,4,6,6,4,4,9,5,5,2,12,40,2,9,1,1,C03,7,7,1,8,2,12,,40,40,1,12,4,C03,120.695407,24.128695,2
137,66000,387130000C,(04)23274275,(04)23288582,2023,8,1,11,10,臺中市,太平區,0,1,0,7,2,9,50,3,5,1,5,4,6,6,4,4,10,4,4,2,16,51,3,10,1,1,C03,7,1,1,10,2,11,,51,51,1,13,4,C03,120.717719,24.117248,2
138,66000,387130000C,(04)23274275,(04)23288582,2023,8,1,11,11,臺中市,潭子區,0,0,0,7,,,30,,,,,,,,,,,,,,,58,,,,,C03,,,1,,9,,,58,,1,13,4,C03,120.706388,24.229401,3
139,66000,387130000C,(04)23274275,(04)23288582,2023,8,1,11,17,臺中市,大雅區,0,1,0,7,1,6,50,13,9,1,5,4,6,6,4,4,9,5,5,2,16,20,3,10,3,1,B03,7,6,1,8,2,2,,20,20,1,13,4,B03,120.647571,24.215159,2
140,66000,387130000C,(04)23274275,(04)23288582,2023,8,1,11,17,臺中市,北屯區,0,1,0,7,2,6,50,4,1,1,5,4,6,6,1,1,10,5,5,2,17,51,3,10,3,1,B03,7,6,1,8,2,1,,59,51,1,12,4,B03,120.676245,24.174406,2
141,66000,387130000C,(04)23274275,(04)23288582,2023,8,1,11,19,臺中市,西區,0,1,0,7,2,6,50,4,1,1,5,4,6,6,1,1,10,5,5,2,17,11,3,10,3,1,B03,7,5,1,8,2,2,,11,11,1,12,4,B03,120.66576,24.136553,2
142,66000,387130000C,(04)23274275,(04)23288582,2023,8,1,11,25,臺中市,北區,0,0,0,7,,,50,,,,,,,,,,,,,,12,40,,,,,B03,,,1,,1,,,40,,1,12,4,B03,120.694144,24.160307,3
143,66000,387130000C,(04)23274275,(04)23288582,2023,8,1,11,26,臺中市,西屯區,0,0,0,7,,,50,,,,,,,,,,,,,,,7,,,,,B03,,,1,,1,,,7,,1,12,4,B03,120.643572,24.171767,3
144,66000,387130000C,(04)23274275,(04)23288582,2023,8,1,11,30,臺中市,北屯區,0,0,0,7,,,50,,,,,,,,,,,,,,17,84,,,,,B03,,,1,,2,,,84,,1,12,4,B03,120.719475,24.163003,3
145,66000,387130000C,(04)23274275,(04)23288582,2023,8,1,11,30,臺中市,烏日區,0,0,0,7,,,50,,,,,,,,,,,,,,,20,,,,,F01,,,1,,2,,,20,,1,12,4,F01,120.628707,24.101969,3
146,66000,387130000C,(04)23274275,(04)23288582,2023,8,1,11,33,臺中市,潭子區,0,0,0,7,,,50,,,,,,,,,,,,,,,78,,,,,B12,,,1,,2,,,78,,1,13,4,B12,120.696993,24.194498,3
147,66000,387130000C,(04)23274275,(04)23288582,2023,8,1,11,33,臺中市,大雅區,0,0,0,7,2,6,70,13,7,1,5,4,6,6,1,1,1,,4,1,13,7,,,,,A41,,,1,,2,,,7,,1,12,4,A41,120.64157,24.229996,3
148,66000,387130000C,(04)23274275,(04)23288582,2023,8,1,11,36,臺中市,大安區,0,0,0,7,2,6,50,13,9,1,5,4,6,6,4,4,5,5,5,1,14,77,,,,,B03,,,1,,2,,,77,,1,6,4,B03,120.588502,24.344362,3
149,66000,387130000C,(04)23274275,(04)23288582,2023,8,1,11,37,臺中市,霧峰區,0,1,0,7,2,6,50,13,12,1,5,4,5,6,4,4,5,4,4,1,12,51,3,10,4,1,B03,7,1,1,8,2,8,,51,51,1,12,4,B03,120.698273,24.062445,2
150,66000,387130000C,(04)23274275,(04)23288582,2023,8,1,11,40,臺中市,西區,0,0,0,7,,,40,,,,,,,,,,,,,,17,51,,,,,B01,,,1,,1,,,51,,1,12,4,B01,120.666369,24.152693,3
151,66000,387130000C,(04)23274275,(04)23288582,2023,8,1,11,40,臺中市,北區,0,0,0,7,,,30,,,,,,,,,,,,,,17,84,,,,,B12,,,1,,1,,,84,,1,13,4,B12,120.682084,24.161233,3
152,66000,387130000C,(04)23274275,(04)23288582,2023,8,1,11,45,臺中市,南屯區,0,0,0,7,,,50,,,,,,,,,,,,,,,59,,,,,A02,,,1,,2,,,59,59,1,12,4,A02,120.649854,24.14527,3
153,66000,387130000C,(04)23274275,(04)23288582,2023,8,1,11,45,臺中市,沙鹿區,0,3,0,7,3,6,50,4,1,1,5,4,6,6,4,4,10,5,5,2,15,12,3,10,3,1,B03,7,9,1,8,2,5,,12,12,1,12,4,B03,120.564139,24.242797,2
154,66000,387130000C,(04)23274275,(04)23288582,2023,8,1,11,47,臺中市,烏日區,0,1,0,7,2,6,40,13,8,1,5,4,3,6,4,4,5,5,4,1,12,8,2,9,1,1,C03,7,9,5,8,2,12,,8,8,1,12,4,C03,120.621843,24.10661,2
155,66000,387130000C,(04)23274275,(04)23288582,2023,8,1,11,50,臺中市,南區,0,0,0,7,,,40,,,,,,,,,,,,,,,58,,,,,B03,,,1,,2,,,58,,1,12,4,B03,120.657376,24.131969,3
156,66000,387130000C,(04)23274275,(04)23288582,2023,8,1,11,57,臺中市,南區,0,0,0,7,,,50,,,,,,,,,,,,,,,45,,,,,B12,,,1,,2,,,45,,1,6,4,B12,120.657973,24.124659,3
157,66000,387130000C,(04)23274275,(04)23288582,2023,8,1,11,58,臺中市,南屯區,0,0,0,7,,,40,,,,,,,,,,,,,,14,49,,,,,B02,,,1,,1,,,49,49,1,6,4,B02,120.643976,24.149078,3
158,66000,387130000C,(04)23274275,(04)23288582,2023,8,1,12,4,臺中市,外埔區,0,2,0,6,2,6,30,3,9,1,5,4,6,6,4,4,10,5,5,1,16,14,2,9,1,1,C03,7,6,1,10,2,14,,14,14,1,6,4,C03,120.626072,24.326212,2
159,66000,387130000C,(04)23274275,(04)23288582,2023,8,1,12,5,臺中市,北屯區,0,0,0,7,,,50,,,,,,,,,,,,,,13,7,,,,,C03,,,1,,1,,,7,,1,5,4,C03,120.685498,24.172177,3
160,66000,387130000C,(04)23274275,(04)23288582,2023,8,1,12,6,臺中市,北屯區,0,2,0,7,3,6,50,4,1,1,5,4,6,6,1,1,10,5,5,2,13,84,2,9,2,1,C03,7,9,1,10,2,11,,84,84,1,12,4,C03,120.694259,24.16491,2
161,66000,387130000C,(04)23274275,(04)23288582,2023,8,1,12,8,臺中市,西區,0,1,0,7,2,6,30,13,9,1,5,4,6,6,4,4,10,5,5,2,2,43,3,10,3,1,B03,7,9,1,8,2,5,,43,43,1,13,4,B03,120.66763,24.139707,2
162,66000,387130000C,(04)23274275,(04)23288582,2023,8,1,12,12,臺中市,龍井區,0,1,0,7,2,6,50,13,9,1,5,4,6,6,4,4,8,4,5,2,13,7,2,8,1,1,C03,7,9,1,10,2,14,,7,7,1,12,4,C03,120.590152,24.191361,2
163,66000,387130000C,(04)23274275,(04)23288582,2023,8,1,12,13,臺中市,南屯區,0,1,0,7,2,6,50,4,1,1,5,4,6,6,1,1,3,2,4,2,13,84,2,9,5,4,C03,7,9,1,10,2,11,,84,84,1,13,4,C03,120.642648,24.151143,2
164,66000,387130000C,(04)23274275,(04)23288582,2023,8,1,12,14,臺中市,大里區,0,0,0,7,,,30,,,,,,,,,,,,,,,58,,,,,B03,,,1,,2,,,58,,1,13,4,B03,120.705602,24.083894,3
165,66000,387130000C,(04)23274275,(04)23288582,2023,8,1,12,19,臺中市,神岡區,0,1,0,7,3,6,30,13,9,1,5,4,6,6,4,4,10,5,5,1,17,8,3,10,5,4,B12,7,4,1,8,2,5,,8,8,1,13,4,B12,120.667265,24.247917,2
166,66000,387130000C,(04)23274275,(04)23288582,2023,8,1,12,20,臺中市,西屯區,0,0,0,7,,,70,,,,,,,,,,,,,,,40,,,,,B03,,,1,,9,,,40,,1,13,4,B03,120.616508,24.182689,3
167,66000,387130000C,(04)23274275,(04)23288582,2023,8,1,12,21,臺中市,西區,0,1,0,7,2,6,50,4,2,1,5,4,6,6,1,1,1,5,1,2,17,51,2,9,1,1,C04,7,1,1,11,2,14,,51,51,1,12,4,C04,120.662432,24.155351,2
168,66000,387130000C,(04)23274275,(04)23288582,2023,8,1,12,30,臺中市,西屯區,0,1,0,7,3,6,40,5,1,1,5,4,6,6,1,1,9,4,4,2,13,84,3,10,3,1,B03,7,9,1,8,2,1,,84,84,1,12,4,B03,120.659695,24.163972,2
169,66000,387130000C,(04)23274275,(04)23288582,2023,8,1,12,32,臺中市,霧峰區,0,0,0,7,,,40,,,,,,,,,,,,,,14,49,,,,,A12,,,1,,2,,,49,49,1,13,4,A12,120.663082,24.059964,3
170,66000,387130000C,(04)23274275,(04)23288582,2023,8,1,12,33,臺中市,西屯區,0,0,0,7,,,50,,,,,,,,,,,,,,,85,,,,,B03,,,1,,9,,,85,,1,13,4,B03,120.620649,24.177403,3
171,66000,387130000C,(04)23274275,(04)23288582,2023,8,1,12,36,臺中市,西區,0,0,0,7,,,50,,,,,,,,,,,,,,26,43,,,,,A11,,,1,,1,,,43,,1,6,4,A11,120.663638,24.157747,3
172,66000,387130000C,(04)23274275,(04)23288582,2023,8,1,12,38,臺中市,西區,0,0,0,7,,,50,,,,,,,,,,,,,,13,84,,,,,B03,,,1,,2,,,84,,1,12,4,B03,120.665268,24.146718,3
173,66000,387130000C,(04)23274275,(04)23288582,2023,8,1,12,43,臺中市,南屯區,0,1,0,7,2,6,50,3,1,1,5,4,6,6,4,4,5,5,5,2,18,54,2,9,1,1,C03,7,6,1,10,1,14,,54,54,1,12,4,C03,120.645353,24.153642,2
174,66000,387130000C,(04)23274275,(04)23288582,2023,8,1,12,45,臺中市,豐原區,0,1,0,7,2,6,30,3,1,1,5,4,6,6,4,4,10,5,5,2,16,13,3,10,3,1,B03,7,6,1,8,2,15,,13,13,1,13,4,B03,120.713103,24.249304,2
175,66000,387130000C,(04)23274275,(04)23288582,2023,8,1,12,50,臺中市,太平區,0,1,0,7,3,6,50,18,24,1,5,4,6,6,4,4,10,5,5,2,17,45,3,10,3,1,B03,7,11,1,6,2,8,,45,45,1,13,4,B03,120.717522,24.128262,2
176,66000,387130000C,(04)23274275,(04)23288582,2023,8,1,12,50,臺中市,豐原區,0,0,0,7,,,40,,,,,,,,,,,,,,2,7,,,,,C03,,,1,,2,,,7,,1,13,4,C03,120.717293,24.246198,3
177,66000,387130000C,(04)23274275,(04)23288582,2023,8,1,12,57,臺中市,沙鹿區,0,0,0,7,,,50,,,,,,,,,,,,,,,7,,,,,B03,,,1,,3,,,7,,1,13,4,B03,120.571286,24.19833,3
178,66000,387130000C,(04)23274275,(04)23288582,2023,8,1,12,58,臺中市,北屯區,0,1,0,7,2,6,40,13,8,1,5,4,6,6,4,4,1,4,4,2,18,5,2,9,1,1,C03,7,9,1,10,2,14,,5,5,1,12,4,C03,120.685266,24.170331,2
179,66000,387130000C,(04)23274275,(04)23288582,2023,8,1,12,58,臺中市,太平區,0,0,0,7,,,50,,,,,,,,,,,,,,,7,,,,,B02,,,1,,2,,,7,,1,13,4,B02,120.717544,24.129545,3
180,66000,387130000C,(04)23274275,(04)23288582,2023,8,1,13,0,臺中市,西屯區,0,0,0,7,,,30,,,,,,,,,,,,,,13,59,,,,,B03,,,1,,2,,,59,,1,13,4,B03,120.647988,24.157667,3
181,66000,387130000C,(04)23274275,(04)23288582,2023,8,1,13,4,臺中市,潭子區,0,0,0,7,,,50,,,,,,,,,,,,,,,59,,,,,B03,,,1,,2,,,59,,1,13,4,B03,120.702939,24.200897,3
182,66000,387130000C,(04)23274275,(04)23288582,2023,8,1,13,8,臺中市,北區,0,0,0,7,,,50,,,,,,,,,,,,,,17,50,,,,,B03,,,1,,1,,,50,,1,12,4,B03,120.693307,24.159574,3
183,66000,387130000C,(04)23274275,(04)23288582,2023,8,1,13,11,臺中市,潭子區,0,1,0,7,3,6,40,3,1,1,5,4,6,6,4,4,10,5,5,2,17,76,3,10,3,1,B03,7,15,1,8,2,4,,76,76,1,12,4,B03,120.708162,24.231073,2
184,66000,387130000C,(04)23274275,(04)23288582,2023,8,1,13,17,臺中市,西屯區,0,0,0,7,,,50,,,,,,,,,,,,,,,56,,,,,B03,,,1,,1,,,56,,1,13,4,B03,120.603397,24.185609,3
185,66000,387130000C,(04)23274275,(04)23288582,2023,8,1,13,17,臺中市,西屯區,0,0,0,7,,,50,,,,,,,,,,,,,,,49,,,,,B03,,,1,,1,,,49,,1,13,4,B03,120.590984,24.176908,3
186,66000,387130000C,(04)23274275,(04)23288582,2023,8,1,13,18,臺中市,西屯區,0,0,0,7,,,50,,,,,,,,,,,,,,,56,,,,,B03,,,1,,1,,,56,,1,12,4,B03,120.646847,24.173372,3
187,66000,387130000C,(04)23274275,(04)23288582,2023,8,1,13,22,臺中市,北區,0,0,0,7,,,50,,,,,,,,,,,,,,16,14,,,,,C03,,,1,,2,,,14,,1,12,4,C03,120.667292,24.154995,3
188,66000,387130000C,(04)23274275,(04)23288582,2023,8,1,13,23,臺中市,西屯區,0,0,0,7,,,50,,,,,,,,,,,,,,2,84,,,,,B03,,,1,,1,,,84,,1,12,4,B03,120.624084,24.178287,3
189,66000,387130000C,(04)23274275,(04)23288582,2023,8,1,13,27,臺中市,南屯區,0,0,0,7,,,50,,,,,,,,,,,,,,,8,,,,,B11,,,1,,2,,,8,,1,6,4,B11,120.609758,24.138524,3
190,66000,387130000C,(04)23274275,(04)23288582,2023,8,1,13,27,臺中市,霧峰區,0,2,0,7,3,6,30,4,1,1,5,4,6,6,4,4,10,5,5,2,15,15,2,9,1,1,C03,7,9,1,10,2,11,,15,15,1,12,4,C03,120.679959,24.063635,2
191,66000,387130000C,(04)23274275,(04)23288582,2023,8,1,13,32,臺中市,神岡區,0,0,0,7,,,50,,,,,,,,,,,,,,,84,,,,,B03,,,1,,1,,,84,,1,13,4,B03,120.656964,24.264415,3
192,66000,387130000C,(04)23274275,(04)23288582,2023,8,1,13,35,臺中市,北屯區,0,1,0,7,2,6,50,4,1,1,5,4,6,6,4,4,10,5,5,2,15,13,2,9,2,1,C03,7,9,1,10,2,12,,13,13,1,12,2,C03,120.663111,24.180502,2
193,66000,387130000C,(04)23274275,(04)23288582,2023,8,1,13,45,臺中市,西區,0,1,0,7,2,6,50,4,1,1,5,4,6,6,1,1,5,5,5,2,13,7,3,10,5,4,C03,7,9,1,10,2,11,,7,7,1,12,4,C03,120.65925,24.160143,2
194,66000,387130000C,(04)23274275,(04)23288582,2023,8,1,13,48,臺中市,北屯區,0,1,0,7,2,6,50,13,7,1,5,4,6,6,2,1,5,5,4,2,13,7,2,9,1,1,C03,7,9,1,10,2,11,,7,7,1,12,4,C03,120.713659,24.160911,2
195,66000,387130000C,(04)23274275,(04)23288582,2023,8,1,13,49,臺中市,大里區,0,0,0,7,,,50,,,,,,,,,,,,,,14,50,,,,,B03,,,1,,1,,,50,,1,13,4,B03,120.689982,24.085001,3
196,66000,387130000C,(04)23274275,(04)23288582,2023,8,1,13,50,臺中市,沙鹿區,0,0,0,7,,,30,,,,,,,,,,,,,,14,49,,,,,B12,,,1,,2,,,49,,1,6,4,B12,120.584915,24.21126,3
197,66000,387130000C,(04)23274275,(04)23288582,2023,8,1,13,56,臺中市,北屯區,0,1,0,7,2,6,30,4,1,1,5,4,6,6,4,4,10,5,5,2,15,15,3,10,1,1,C03,7,9,1,10,2,11,,15,15,1,12,4,C03,120.670466,24.182423,2
198,66000,387130000C,(04)23274275,(04)23288582,2023,8,1,14,0,臺中市,西屯區,0,0,0,7,,,50,,,,,,,,,,,,,,2,8,,,,,B03,,,1,,1,,,8,,1,13,4,B03,120.650991,24.208207,3
199,66000,387130000C,(04)23274275,(04)23288582,2023,8,1,14,7,臺中市,龍井區,0,0,0,7,,,40,,,,,,,,,,,,,,13,7,,,,,B03,,,1,,1,,,7,,1,13,4,B03,120.587487,24.185183,3
200,66000,387130000C,(04)23274275,(04)23288582,2023,8,1,14,8,臺中市,烏日區,0,0,0,7,,,30,,,,,,,,,,,,,,,41,,,,,B03,,,1,,2,,,41,,1,12,4,B03,120.588199,24.129994,3
201,66000,387130000C,(04)23274275,(04)23288582,2023,8,1,14,12,臺中市,潭子區,0,0,0,7,,,50,,,,,,,,,,,,,,,50,,,,,B12,,,1,,2,,,50,,1,13,4,B12,120.723362,24.215761,3
202,66000,387130000C,(04)23274275,(04)23288582,2023,8,1,14,13,臺中市,南屯區,0,0,0,7,,,50,,,,,,,,,,,,,,,7,,,,,B03,,,1,,1,,,7,,1,13,4,B03,120.646789,24.146405,3
203,66000,387130000C,(04)23274275,(04)23288582,2023,8,1,14,14,臺中市,西屯區,0,0,0,7,,,50,,,,,,,,,,,,,,,84,,,,,B03,,,1,,2,,,84,,1,13,4,B03,120.646893,24.172173,3
204,66000,387130000C,(04)23274275,(04)23288582,2023,8,1,14,15,臺中市,西屯區,0,0,0,7,,,40,,,,,,,,,,,,,,,39,,,,,B03,,,1,,1,,,39,,1,12,4,B03,120.657127,24.200899,3
205,66000,387130000C,(04)23274275,(04)23288582,2023,8,1,14,15,臺中市,大里區,0,1,0,7,2,6,50,13,8,1,5,4,6,6,4,4,3,4,4,1,12,58,2,9,2,1,C03,7,9,1,10,2,11,,58,58,1,13,4,C03,120.696148,24.087832,2
206,66000,387130000C,(04)23274275,(04)23288582,2023,8,1,14,29,臺中市,南區,0,2,0,7,2,6,50,4,1,1,5,4,6,6,4,4,10,5,5,2,15,15,2,9,1,1,C03,7,9,1,10,2,14,,6,15,1,13,4,C03,120.684181,24.127779,2
207,66000,387130000C,(04)23274275,(04)23288582,2023,8,1,14,29,臺中市,大里區,0,1,0,7,2,6,40,13,8,1,5,4,6,6,4,4,1,5,5,1,17,59,2,9,1,1,C03,7,9,5,19,2,14,,59,59,1,6,4,C03,120.666997,24.083456,2
208,66000,387130000C,(04)23274275,(04)23288582,2023,8,1,14,30,臺中市,西區,0,0,0,7,,,50,,,,,,,,,,,,,,12,84,,,,,B03,,,1,,1,,,84,,1,12,4,B03,120.672631,24.140734,3
209,66000,387130000C,(04)23274275,(04)23288582,2023,8,1,14,35,臺中市,西屯區,0,1,0,7,3,9,50,13,9,1,5,4,6,6,4,4,1,4,5,2,13,7,2,8,1,1,C03,7,9,1,10,2,11,,7,7,1,12,4,C03,120.653316,24.167304,2
210,66000,387130000C,(04)23274275,(04)23288582,2023,8,1,14,45,臺中市,南屯區,0,1,0,6,3,6,50,4,1,1,5,4,6,6,1,1,10,5,5,2,16,11,3,10,5,4,B03,7,5,1,8,2,1,,11,11,1,12,4,B03,120.653254,24.128742,2
211,66000,387130000C,(04)23274275,(04)23288582,2023,8,1,14,45,臺中市,外埔區,0,0,0,7,2,6,50,4,2,1,5,4,6,6,1,1,4,4,4,1,17,21,3,10,2,1,C03,7,9,1,10,1,11,,21,21,1,12,4,C03,120.664519,24.322158,3
212,66000,387130000C,(04)23274275,(04)23288582,2023,8,1,14,50,臺中市,北區,0,0,0,7,,,50,,,,,,,,,,,,,,17,84,,,,,B03,,,1,,1,,,84,,1,12,4,B03,120.678583,24.160392,3
213,66000,387130000C,(04)23274275,(04)23288582,2023,8,1,14,50,臺中市,龍井區,0,0,0,7,,,60,,,,,,,,,,,,,,,59,,,,,A41,,,1,,2,,,59,,1,6,4,A41,120.509255,24.218511,3
